nonbase_mass_retention,mean_scale,min_scale,max_predicted_relative_delta,hard_cap_violation_count,risk_weighted_predicted_delta,router_coupled_weighted_scale,router_coupled_weighted_predicted_delta,changed_group_count,route_mass_weighted_scale,candidate_id,pressure_quantile,extra_shrink_strength,extra_shrink_cap,retention_delta_vs_base,risk_delta_reduction_vs_base,router_coupled_delta_reduction_vs_base,passes_hard_cap,passes_retention_gate,passes_default_gate
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00040_cap0.00010,0.9,0.0004,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00050_cap0.00010,0.9,0.0005,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00075_cap0.00010,0.9,0.00075,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00100_cap0.00010,0.9,0.001,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00200_cap0.00010,0.9,0.002,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00300_cap0.00010,0.9,0.003,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00400_cap0.00010,0.9,0.004,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00500_cap0.00010,0.9,0.005,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.00750_cap0.00010,0.9,0.0075,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650091868726604,0.9620707209086827,0.4306440943988023,0.6490000000000001,0,0.23041557614520294,0.9749894351977818,0.22417738765373468,436,0.9801358461704984,router_q0.90_s0.01000_cap0.00010,0.9,0.01,0.0001,-2.5317912251798802e-05,7.905314454048629e-06,9.457314853467125e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00010,0.9,0.0001,0.0001,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00020,0.9,0.0001,0.0002,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00030,0.9,0.0001,0.0003,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00050,0.9,0.0001,0.0005,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00075,0.9,0.0001,0.00075,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00100,0.9,0.0001,0.001,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00200,0.9,0.0001,0.002,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
0.9650104853164796,0.9620713835583499,0.4306440943988023,0.6490000000000001,0,0.23041596619522278,0.9749913059283637,0.22417785330034246,436,0.9801370894226499,router_q0.90_s0.00010_cap0.00300,0.9,0.0001,0.003,-2.4019468432556756e-05,7.515264434210245e-06,8.99166824569475e-06,True,True,True
