layer_id,expert_id,dominant_source,dominant_category,total_topk_fraction,boundary_fragility_score,safe_lambda_proxy,feature_router_instability,router_coupled_pressure,router_coupled_pressure_norm,mechanistic_selected_scale,router_coupled_selected_scale,router_coupled_extra_shrink,mechanistic_weight_instruct,mechanistic_weight_coder,router_coupled_weight_instruct,router_coupled_weight_coder,audit_max_relative_delta_norm,router_coupled_expected_max_relative_delta_norm,benefit_score,curvature_score,interference_score,mechanistic_reason,router_coupled_action,trust_risk_flags,tensor_pattern
0,51,coder,code,0.0701776903111718,0.610124017672807,0.019725152295719,0.0180180166030063,0.0005268557516067311,0.0013707086044505087,0.9067762854274406,0.9067762854274406,0.0,0.2141409266409262,0.5765819285958753,0.2141409266409262,0.5765819285958753,0.6781487854151955,0.6149292366059215,0.6798837235136567,0.4740806667911809,0.2575849863873579,preserve_benefit_but_delta_cap_limited,keep_mechanistic,,.*layers\.0\..*experts\.51\..*
0,52,instruct,math,0.0351562499999999,0.610124017672807,0.019725152295719,0.0180180166030063,0.00023966282189344086,0.0,0.9952256002358216,0.9952256002358216,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.1047330033387489,0.3372991163587905,0.1431653591648319,balanced,keep_mechanistic,,.*layers\.0\..*experts\.52\..*
0,53,instruct,math,0.201231262480567,0.610124017672807,0.019725152295719,0.0180180166030063,0.0015129169613158383,0.01002469116407075,0.9961972230973256,0.9961972230973256,0.0,0.6816564023036351,0.167703424551332,0.6816564023036351,0.16770342455133205,0.1823745866354564,0.1816810567697643,0.3272698165154261,0.4379825392610367,0.297629630188837,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.53\..*
0,54,instruct,general,0.007840909090909,0.610124017672807,0.019725152295719,0.0180180166030063,5.559778070033934e-05,0.0,0.98615496943257,0.98615496943257,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.05703146522268,0.356570647993259,0.2234662957909788,balanced,keep_mechanistic,low_route_evidence,.*layers\.0\..*experts\.54\..*
0,55,coder,math,0.0426950204967445,0.610124017672807,0.019725152295719,0.0180180166030063,0.0003082777309191568,0.0,0.8090414311761978,0.8090414311761978,0.0,0.0565586501464913,0.6419269252398568,0.0565586501464913,0.6419269252398568,0.7750563557824913,0.627052703324475,0.6355407627895657,0.4453919848294914,0.1818484190883026,preserve_benefit_but_delta_cap_limited,keep_mechanistic,delta_above_base_cap|category_source_mismatch,.*layers\.0\..*experts\.55\..*
0,56,coder,agentic_code,0.0265694076038903,0.610124017672807,0.019725152295719,0.0180180166030063,0.00019179608521376908,0.0,0.6607346070344237,0.6607346070344237,0.0,0.0,0.56162441597926,0.0,0.56162441597926,0.9349860145249838,0.6177776168898471,0.5999792193861739,0.5013999445594903,0.1251928840285054,balanced,keep_mechanistic,delta_above_base_cap,.*layers\.0\..*experts\.56\..*
0,57,instruct,math,0.0538776407708899,0.610124017672807,0.019725152295719,0.0180180166030063,0.0003784552772522495,6.829947988722167e-05,0.9924726668523668,0.9924726668523668,0.0,0.7162625225043636,0.1327307909482025,0.7162625225043636,0.13273079094820256,0.1362065173893042,0.135181245556036,0.1766560393568066,0.3449282124391366,0.2109542753947526,balanced,keep_mechanistic,,.*layers\.0\..*experts\.57\..*
0,58,instruct,math,0.0227272727272726,0.610124017672807,0.019725152295719,0.0180180166030063,0.00015676376863378585,0.0,0.9933161787039752,0.9933161787039752,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0932203429895235,0.3530076224301622,0.1567585364417455,balanced,keep_mechanistic,,.*layers\.0\..*experts\.58\..*
0,59,coder,code,0.0368794101013927,0.610124017672807,0.019725152295719,0.0180180166030063,0.0002728114416472196,0.0,1.0,1.0,0.0,0.3484340055626386,0.5015659944373614,0.3484340055626386,0.5015659944373614,0.4911487431480177,0.4911487431480177,0.5942317122736053,0.3794995718009248,0.3121189115950375,balanced,keep_mechanistic,,.*layers\.0\..*experts\.59\..*
0,60,instruct,safety,0.0907423876526695,0.610124017672807,0.019725152295719,0.0180180166030063,0.000644459821384069,0.002402838819869573,0.9907967046364438,0.9907967046364438,0.0,0.85,0.0,0.85,0.0,0.0,0.0,0.0986210951485789,0.3868207601093078,0.1973459726814995,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.60\..*
0,61,instruct,general,0.2353029074304445,0.610124017672807,0.019725152295719,0.0180180166030063,0.00175464773986975,0.01214619632128721,0.997224319223772,0.997224319223772,0.0,0.5498479168991534,0.2993189567338389,0.5498479168991534,0.29931895673383885,0.3050426434762073,0.3041959424747806,0.3902241472520264,0.3878640654590743,0.3254341865966135,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.61\..*
0,62,instruct,safety,0.29525246982578,0.610124017672807,0.019725152295719,0.0180180166030063,0.0023084486143696292,0.01700652655457793,0.9937725615063184,0.9937725615063184,0.0,0.5998151137774429,0.2486268752315572,0.5998151137774429,0.24862687523155722,0.2634152454364752,0.26177484319722155,0.3901610151608214,0.4402152394234383,0.4046490880464714,balanced,keep_mechanistic,high_load_expert|shared_mixed_expert,.*layers\.0\..*experts\.62\..*
0,63,instruct,code,0.1071670441743088,0.610124017672807,0.019725152295719,0.0180180166030063,0.0007735577959498847,0.0035358431500008124,0.9954641125095944,0.9954641125095944,0.0,0.6062155107359345,0.2426787102488578,0.6062155107359345,0.24267871024885782,0.2473564709309164,0.24623448980874998,0.3541298705386754,0.3462863452544623,0.2801471118063325,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.63\..*
0,64,instruct,safety,0.2376913019081397,0.610124017672807,0.019725152295719,0.0180180166030063,0.0018185188464012831,0.012706749192189207,0.9910807559222776,0.9910807559222776,0.0,0.6890216563642085,0.1595425384976763,0.6890216563642085,0.1595425384976763,0.1687886208493736,0.1672831539424759,0.3004359086878023,0.4231355732034298,0.3606732307013134,balanced,keep_mechanistic,high_load_expert|shared_mixed_expert,.*layers\.0\..*experts\.64\..*
0,65,instruct,safety,0.1548143196717998,0.610124017672807,0.019725152295719,0.0180180166030063,0.0012264561522643675,0.007510621224865396,0.982639233665232,0.982639233665232,0.0,0.4387625184585629,0.4040980837162977,0.4387625184585629,0.4040980837162977,0.4375481309062478,0.4299519600453699,0.3258064617757761,0.4623529971751063,0.4201899369131859,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.65\..*
0,66,instruct,general,0.0777642514720167,0.610124017672807,0.019725152295719,0.0180180166030063,0.000538995498552616,0.0014772508325733283,0.992843590915529,0.992843590915529,0.0,0.7047919125060088,0.1441689190175105,0.7047919125060088,0.14416891901751053,0.148606208435052,0.14754272161499862,0.1810630925973868,0.3082245617058414,0.2137460953890666,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.66\..*
0,67,instruct,safety,0.3326542195638062,0.610124017672807,0.019725152295719,0.0180180166030063,0.0025389174290170904,0.01902919318303587,0.9994326326713444,0.9994326326713444,0.0,0.6900172302558123,0.1598920007474868,0.6900172302558123,0.1598920007474869,0.1673484046705505,0.1672534566532378,0.3844932760316177,0.4221826797967998,0.3549103435580459,balanced,keep_mechanistic,high_load_expert|shared_mixed_expert,.*layers\.0\..*experts\.67\..*
0,68,instruct,safety,0.1241062059464448,0.610124017672807,0.019725152295719,0.0180180166030063,0.0009015412227144618,0.004659065858931653,0.98954766627183,0.98954766627183,0.0,0.6167806754987621,0.2307816382896924,0.6167806754987621,0.2307816382896924,0.2401582187761767,0.23764800492596524,0.2247082772380078,0.3595591717607398,0.2836222775691808,balanced,keep_mechanistic,shared_mixed_expert,.*layers\.0\..*experts\.68\..*
