model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
tiny_moe_left,general,0,layers.0.mlp.gate,4,17,2,1.3832950592041016,0.019375041127204895,2,2,0.5294117647058824,1.996540789103284
tiny_moe_left,general,0,layers.1.mlp.gate,4,17,2,1.3809493780136108,0.01025665458291769,2,4,0.8235294117647058,1.5936058152368413
tiny_moe_left,code,1,layers.0.mlp.gate,4,10,2,1.382972002029419,0.019734006375074387,2,3,0.7,1.8420227750373133
tiny_moe_left,code,1,layers.1.mlp.gate,4,10,2,1.3780522346496582,0.010298848152160645,2,3,0.9,1.384145488461686
tiny_moe_left,math,2,layers.0.mlp.gate,4,9,2,1.3829203844070435,0.01821853779256344,2,2,0.6666666666666666,1.8898815748423097
tiny_moe_left,math,2,layers.1.mlp.gate,4,9,2,1.3771482706069946,0.012994936667382717,1,3,1.0,1.0
