ablation,layer_id,expert_id,dominant_source,dominant_category,route_mass,baseline_scale,ablated_scale,scale_shift,abs_scale_shift,audit_max_relative_delta_norm,benefit_score,curvature_score,interference_score,feature_subspace_conflict,feature_expert_internal_geometry,feature_router_instability,trust_risk_flags,mechanistic_reason
no_feedback_prior,0,12,instruct,safety,0.3139700597071629,0.9976990303102932,0.9976990303102932,0.0,0.0,0.1819758164878718,0.3751198369847445,0.4416033566948485,0.3607023447850897,0.4813136553451732,0.458242718394377,0.0180180166030063,high_load_expert|shared_mixed_expert,balanced
no_feedback_prior,0,13,instruct,general,0.0329662407484986,0.9911397012240465,0.9911397012240465,0.0,0.0,0.0,0.08030445085844796,0.384027470925256,0.17615456279770075,0.7261919127994151,0.6728615567236433,0.0180180166030063,,balanced
no_feedback_prior,0,14,instruct,math,0.0416594108176767,0.9972075358207525,0.9972075358207525,0.0,0.0,0.0,0.11075672355703167,0.26717543085918366,0.1262414045112416,0.4298557486957411,0.4099824864710122,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,15,instruct,general,0.0043103448275862,0.982599641688876,0.982599641688876,0.0,0.0,0.0,0.2944,0.21303699935715772,0.39814859577343414,0.328583405500284,0.3108630801446856,0.0180180166030063,low_route_evidence,balanced
no_feedback_prior,0,16,instruct,math,0.1908892842303227,0.9940278335613947,0.9940278335613947,0.0,0.0,0.1917031652399151,0.32141261463055215,0.45893749990548643,0.3156070843099571,0.6474182498961629,0.6181145324903717,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,17,instruct,math,0.0620432969537874,0.9861289476459165,0.9861289476459165,0.0,0.0,0.2641377595508776,0.2280184934761068,0.3940132066254598,0.3104530872833067,0.5676972843445734,0.5205081809307828,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,18,instruct,math,0.0485436921254494,0.9854313029845085,0.9854313029845085,0.0,0.0,0.314690071998594,0.23726526834456924,0.3642380078327069,0.315306324406306,0.4631624392225046,0.4356428831911551,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,19,instruct,math,0.0037878787878787,0.9714611290611206,0.9714611290611206,0.0,0.0,0.0,0.0768,0.3088370023860464,0.45539905754044274,0.5765271459709533,0.5229412068920328,0.0180180166030063,low_route_evidence,balanced
no_feedback_prior,0,20,coder,code,0.0398541114058355,0.7856114133329605,0.7856114133329605,0.0,0.0,0.8189854067403062,0.7322845184752194,0.43340524371081807,0.09011492870282126,0.3640421556359985,0.3421069252149449,0.0180180166030063,delta_above_base_cap,preserve_benefit_but_delta_cap_limited
no_feedback_prior,0,21,instruct,code,0.1906991383546927,0.9982918524489982,0.9982918524489982,0.0,0.0,0.2176586766993709,0.41092232943057116,0.4515083568817181,0.31839940200137296,0.6232723110419847,0.5858223567322994,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,22,instruct,math,0.043810664736172,0.9926902513473783,0.9926902513473783,0.0,0.0,0.088153945934195,0.14688016834571352,0.3120124747918038,0.1932737819470662,0.4941296434797428,0.446926298129708,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,23,instruct,code,0.1667380268160645,0.9957344320939854,0.9957344320939854,0.0,0.0,0.2335772342195629,0.3943653649777228,0.4558647194118655,0.32620218425155145,0.6365533208779846,0.595057724030703,0.0180180166030063,shared_mixed_expert,balanced
no_feedback_prior,0,24,coder,general,0.0230923961096374,0.8716969398571357,0.8716969398571357,0.0,0.0,0.7018693353936316,0.5429534226323253,0.4548704726525008,0.27811414665127054,0.4732830934552051,0.4484151645835509,0.0180180166030063,category_source_mismatch,balanced
no_feedback_prior,0,26,instruct,code,0.0264356153903565,0.9852537790340785,0.9852537790340785,0.0,0.0,0.2911027804821234,0.29109696631246385,0.41766323303338954,0.3414717882372006,0.6418448760918676,0.5837354636481276,0.0180180166030063,shared_mixed_expert,balanced
no_load_pressure,33,54,coder,code,0.1466290893015029,0.7910866250416715,0.8035316085274133,0.012444983485741856,0.012444983485741856,0.8073298534369583,0.8311875921018983,0.5613879371646535,0.21723529620163895,0.3025928809380405,0.339806946641643,0.456035753796126,delta_above_base_cap|high_load_expert|high_load_weight_limit,balanced
no_load_pressure,45,100,coder,code,0.166143147268008,0.8938249131005629,0.9047512629009649,0.010926349800401969,0.010926349800401969,0.7088359030684955,0.8017638304167083,0.5095386651650231,0.31486965805657047,0.2714374029968023,0.2635812281215446,0.590125355375917,high_load_expert|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_load_pressure,7,117,coder,code,0.2166789310059609,0.9523968461427063,0.9630190370600149,0.01062219091730865,0.01062219091730865,0.6561897794084003,0.820238268869683,0.5567288971951918,0.3781516491761027,0.3221779824561234,0.3157105236443249,0.6567167527041571,high_load_expert,balanced
no_load_pressure,6,40,coder,code,0.1781364816125659,0.9875072908440792,0.9971374265881581,0.009630135744078894,0.009630135744078894,0.625926804599297,0.7699562278757281,0.5471313755989489,0.39103308673245446,0.3568257209180669,0.3462096941500078,0.5381438585904866,high_load_expert,preserve_high_benefit_low_curvature
no_load_pressure,41,16,coder,agentic_code,0.0192307692307692,0.8191096778620984,0.8284289281679287,0.009319250305830251,0.009319250305830251,0.7810047313295837,0.5931816165616097,0.3848749256187796,0.18945157881814073,0.2062831843373716,0.1865950533082006,0.0070980001944655,delta_above_base_cap|high_load_expert|low_route_evidence|high_load_weight_limit,balanced
no_load_pressure,7,71,coder,code,0.190400140275001,0.736204478475352,0.7454949062728754,0.009290427797523426,0.009290427797523426,0.8487600563468036,0.856791672951728,0.6222130626753919,0.31574170528236595,0.4045155219273737,0.3960768487829409,0.6567167527041571,delta_above_base_cap|high_load_expert|high_load_weight_limit,balanced
no_load_pressure,32,31,coder,code,0.0298943270300333,0.9107221818580256,0.9198507739740278,0.009128592116002254,0.009128592116002254,0.6945703372676216,0.6831746721306853,0.45573061840079465,0.2742734048536147,0.2289762442783108,0.2326412032839,0.51373391835381,high_load_expert|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_load_pressure,46,6,coder,code,0.0360411140583554,0.8686508800103449,0.8777114972968574,0.009060617286512529,0.009060617286512529,0.7394229219951722,0.7287526314654684,0.4537162461066796,0.21115923891610178,0.1870826042195501,0.2010333288125046,0.7180635387189063,high_load_expert|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_load_pressure,31,117,coder,code,0.1959837752162556,0.9779305099890319,0.9869815573532622,0.009051047364230347,0.009051047364230347,0.6419214478733749,0.8135869777024162,0.5218951901394537,0.45038784719821984,0.2273375709495285,0.2225200101072094,0.8024251602694816,high_load_expert|fragile_router_layer|high_load_weight_limit,preserve_high_benefit_low_curvature
no_load_pressure,9,54,coder,code,0.1758484447513923,0.8610432442867133,0.8700587428264679,0.009015498539754585,0.009015498539754585,0.7188275157153523,0.8009766975266761,0.6004389382111865,0.3718931465329878,0.384519308826629,0.3888741289242488,0.6618339212375192,high_load_expert|high_load_weight_limit,balanced
no_load_pressure,2,66,coder,code,0.1222825167972551,0.8488120685603718,0.857574411078592,0.008762342518220168,0.008762342518220168,0.7246351597136761,0.7456826132243195,0.5490614802433009,0.33093635274472555,0.4456901543515068,0.4340174041274426,0.1538281911441329,high_load_expert|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_load_pressure,32,63,coder,code,0.0224027409372236,0.7595705979096131,0.7682874149488038,0.008716817039190694,0.008716817039190694,0.8303705760019593,0.7161197370595764,0.5195438228940106,0.21409450119195106,0.3063003901357788,0.3070916647046235,0.51373391835381,delta_above_base_cap|high_load_expert|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_load_pressure,18,80,coder,code,0.3257579494106188,0.8699442227679106,0.8780631614425166,0.008118938674606002,0.008118938674606002,0.7025025412828918,0.9265076995731107,0.6734095808733886,0.5536923621581598,0.4458166070350529,0.4553794166798882,0.8973962096945233,high_load_expert|fragile_router_layer|high_load_weight_limit,route_important_fragile_boundary
no_load_pressure,31,71,coder,code,0.2413463849484771,0.887963330526018,0.8958875841047297,0.007924253578711737,0.007924253578711737,0.6925174539973468,0.8543573433360929,0.6121030471197888,0.5029179330108471,0.379693113406977,0.3819670687204205,0.8024251602694816,high_load_expert|fragile_router_layer|high_load_weight_limit,route_important_fragile_boundary
no_load_pressure,33,93,coder,code,0.0086206896551724,0.7905987744853725,0.7984853135640699,0.007886539078697408,0.007886539078697408,0.7976333299346512,0.7033537570562157,0.49080047929527426,0.2579822132288784,0.2720662519384918,0.2875760681220217,0.456035753796126,delta_above_base_cap|high_load_expert|low_route_evidence|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_load_pressure,29,71,coder,code,0.1877020712879999,0.820246420007128,0.8280208391196979,0.00777441911256993,0.00777441911256993,0.755323791470911,0.8380801545090797,0.6140330494195312,0.44272863620389663,0.3545012433488758,0.3556502719321436,0.8048417441917518,delta_above_base_cap|high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_load_pressure,40,57,instruct,finance,0.0591801948051947,0.9923490655731062,1.0,0.007650934426893796,0.007650934426893796,0.0,0.09018580103254145,0.2589153940992307,0.17030064256784122,0.3022777397421992,0.2914464246287123,0.1297481655708611,high_load_expert,balanced
no_load_pressure,28,67,coder,code,0.1657687316391431,0.8560525772418023,0.8637001697691619,0.007647592527359581,0.007647592527359581,0.7254396452496941,0.8116068733179831,0.588894313957133,0.4485956339975348,0.3124187584528098,0.3124129317777522,0.8947844602274361,high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_load_pressure,43,114,instruct,safety,0.046203796203796,0.991370287656198,0.9990000177525291,0.0076297300963311665,0.0076297300963311665,0.0,0.05736607757694573,0.1932624774959888,0.16206910790178425,0.0717963881122289,0.0963291473367059,0.5382530708791521,high_load_expert,balanced
no_load_pressure,44,116,instruct,safety,0.0690961004721084,0.9917667277826409,0.9993487087533522,0.007581980970711388,0.007581980970711388,0.0,0.07857066407422006,0.2088312859324774,0.1714660522131009,0.1064348916084386,0.0945063557868551,0.5403783292781158,high_load_expert,balanced
no_load_pressure,44,24,instruct,safety,0.0401785714285714,0.9904768790332313,0.9979333787604099,0.007456499727178545,0.007456499727178545,0.0,0.051785057928844164,0.2002098145562095,0.16902420237159926,0.1000385142445553,0.0799255236759159,0.5403783292781158,high_load_expert,balanced
no_load_pressure,45,21,instruct,math,0.0547311827956988,0.9921122130691904,0.9995498451641651,0.007437632094974722,0.007437632094974722,0.0,0.12286478905938883,0.2394141395794123,0.19077069969747218,0.1624670525064565,0.1437585492765732,0.590125355375917,high_load_expert,balanced
no_load_pressure,44,8,instruct,safety,0.0953916328966729,0.9918376486711666,0.9992696927596145,0.007432044088447887,0.007432044088447887,0.0,0.10292757831287853,0.2357933941094471,0.18812960527859368,0.1679205173459344,0.15,0.5403783292781158,high_load_expert,balanced
no_load_pressure,45,81,instruct,safety,0.0914799666059745,0.9915183967831884,0.9989061982038202,0.007387801420631779,0.007387801420631779,0.0,0.09930429665291912,0.27408190270136096,0.18920871071813145,0.149608579292603,0.1287556400571337,0.590125355375917,high_load_expert,balanced
no_router_boundary,20,105,coder,code,0.0265694076038903,0.7539174614947417,0.7769428271871316,0.023025365692389888,0.023025365692389888,0.8343758505441613,0.7199792193861739,0.5081973031529147,0.28492736733745627,0.2942103870068505,0.3035856840573236,0.958197111028254,delta_above_base_cap|fragile_router_layer,preserve_benefit_but_delta_cap_limited
no_router_boundary,22,18,coder,code,0.0317307692307692,0.7644708295564381,0.7874305144908827,0.02295968493444467,0.02295968493444467,0.8176166194738552,0.7247600635414021,0.530642681430449,0.2968970350627901,0.3319715959163636,0.3603119784098324,0.9789789719039208,delta_above_base_cap|fragile_router_layer,preserve_benefit_but_delta_cap_limited
no_router_boundary,31,117,coder,code,0.1959837752162556,0.9779305099890319,1.0,0.02206949001096814,0.02206949001096814,0.6419214478733749,0.8135869777024162,0.5218951901394537,0.45038784719821984,0.2273375709495285,0.2225200101072094,0.8024251602694816,high_load_expert|fragile_router_layer|high_load_weight_limit,preserve_high_benefit_low_curvature
no_router_boundary,18,80,coder,code,0.3257579494106188,0.8699442227679106,0.8916384866714946,0.021694263903583977,0.021694263903583977,0.7025025412828918,0.9265076995731107,0.6734095808733886,0.5536923621581598,0.4458166070350529,0.4553794166798882,0.8973962096945233,high_load_expert|fragile_router_layer|high_load_weight_limit,route_important_fragile_boundary
no_router_boundary,25,21,coder,code,0.049182139699381,0.762054640130527,0.7833951913156445,0.021340551185117462,0.021340551185117462,0.8230818719738311,0.7409248449570449,0.5109159184235066,0.27743614439893893,0.3448679514392022,0.3343963568812856,0.7764958971777393,delta_above_base_cap|fragile_router_layer,preserve_benefit_but_delta_cap_limited
no_router_boundary,16,45,coder,code,0.2096242874663339,0.9164500540715306,0.9377621265066959,0.021312072435165308,0.021312072435165308,0.6697539974896978,0.8133389998509668,0.5757654238632888,0.43653951510142863,0.4243050549461208,0.4224597198097957,0.7373787146523824,fragile_router_layer,route_important_fragile_boundary
no_router_boundary,15,95,coder,code,0.0421732837055416,0.8203055609767556,0.8414055577562909,0.021099996779535335,0.021099996779535335,0.759491840671792,0.7081721564124971,0.5126761064601837,0.340994259110572,0.32894538959606,0.3146027930497848,0.898250954750829,delta_above_base_cap|fragile_router_layer,preserve_benefit_but_delta_cap_limited
no_router_boundary,23,37,coder,safety,0.2951776648453508,0.9303178317264689,0.95140807845623,0.02109024672976112,0.02109024672976112,0.6527828321638844,0.746324168795431,0.6068121559095648,0.47708008241520705,0.4448497363053178,0.4401197560256858,0.864864866751547,fragile_router_layer,route_important_fragile_boundary
no_router_boundary,23,115,coder,code,0.0408488063660477,0.7483855838026571,0.7693795498136646,0.02099396601100756,0.02099396601100756,0.8343236464750001,0.73320588030385,0.5288285904069551,0.2903021089864566,0.3576762758977267,0.3643481020851491,0.864864866751547,delta_above_base_cap|fragile_router_layer,preserve_benefit_but_delta_cap_limited
no_router_boundary,28,67,coder,code,0.1657687316391431,0.8560525772418023,0.8767490152941405,0.02069643805233823,0.02069643805233823,0.7254396452496941,0.8116068733179831,0.588894313957133,0.4485956339975348,0.3124187584528098,0.3124129317777522,0.8947844602274361,high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_router_boundary,23,8,coder,code,0.0472860024314765,0.8047462386911169,0.8248138825707743,0.020067643879657315,0.020067643879657315,0.7708083478698958,0.7174186678539363,0.5378917053656257,0.33819220856966103,0.3589478086838568,0.3961384868600185,0.864864866751547,delta_above_base_cap|fragile_router_layer,preserve_benefit_but_delta_cap_limited
no_router_boundary,31,71,coder,code,0.2413463849484771,0.887963330526018,0.9078288262171738,0.01986549569115581,0.01986549569115581,0.6925174539973468,0.8543573433360929,0.6121030471197888,0.5029179330108471,0.379693113406977,0.3819670687204205,0.8024251602694816,high_load_expert|fragile_router_layer|high_load_weight_limit,route_important_fragile_boundary
no_router_boundary,20,44,coder,long_context,0.0812758478081057,0.7778169228488376,0.7976638947806228,0.019846971931785196,0.019846971931785196,0.8031305292033905,0.6387455866987173,0.5198137680323427,0.32927410175537003,0.2928772405360352,0.3052401018072411,0.958197111028254,delta_above_base_cap|fragile_router_layer|category_source_mismatch,preserve_benefit_but_delta_cap_limited
no_router_boundary,29,71,coder,code,0.1877020712879999,0.820246420007128,0.839491399142273,0.019244979135145,0.019244979135145,0.755323791470911,0.8380801545090797,0.6140330494195312,0.44272863620389663,0.3545012433488758,0.3556502719321436,0.8048417441917518,delta_above_base_cap|high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_router_boundary,34,18,coder,code,0.0144230769230769,0.8391290318330036,0.8581846010962815,0.019055569263277894,0.019055569263277894,0.7562475476382818,0.708728367723228,0.4330834885479076,0.2926904996891495,0.2232227352292958,0.2407501892886418,0.6701011702849549,delta_above_base_cap|fragile_router_layer|low_route_evidence,preserve_benefit_but_delta_cap_limited
no_router_boundary,30,40,coder,code,0.1312489466410488,0.805579134118461,0.8242547192623477,0.018675585143886675,0.018675585143886675,0.7719349116817166,0.7925218180868112,0.5849401120925464,0.4208311017528114,0.3127298509192828,0.3022645307140869,0.8502874603940248,delta_above_base_cap|high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_router_boundary,27,113,coder,code,0.081689198824905,0.8612980335191683,0.8798637113048442,0.01856567778567586,0.01856567778567586,0.7240780034443637,0.7395861232120049,0.5454562127316901,0.41163626495902056,0.2595846160410228,0.2646588867387116,0.8339231892790829,high_load_expert|fragile_router_layer|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_router_boundary,20,63,coder,code,0.0225464190981432,0.7069504129360622,0.7254231251475977,0.018472712211535458,0.018472712211535458,0.8757595054436584,0.7162528226570454,0.5681362127557369,0.30567962117674985,0.3833908558781895,0.3885381979092726,0.958197111028254,delta_above_base_cap|fragile_router_layer,balanced
no_router_boundary,24,114,coder,general,0.0436653127763041,0.9817224346235445,1.0,0.01827756537645553,0.01827756537645553,0.6346567536859383,0.5663651290111311,0.4498720134568295,0.3768824777194195,0.2539280628669347,0.2526618531093939,0.9099099082590628,fragile_router_layer,balanced
no_router_boundary,28,59,coder,code,0.1019230769230769,0.7469783031297572,0.7652127642832189,0.018234461153461723,0.018234461153461723,0.8311722225308006,0.7784567418647934,0.6054766113334416,0.3753308936385326,0.338728839136746,0.3384960959952345,0.8947844602274361,delta_above_base_cap|high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_router_boundary,21,54,coder,code,0.1148209549071617,0.7471134666668219,0.7653156553613488,0.018202188694526944,0.018202188694526944,0.8324850911063437,0.8017244882930191,0.5986835216592004,0.3695936935659011,0.3469573831288255,0.3694588831982076,0.8183140979899989,delta_above_base_cap|high_load_expert|fragile_router_layer|high_load_weight_limit,balanced
no_router_boundary,34,60,coder,code,0.013284703801945,0.7916376016526351,0.8097647695101308,0.018127167857495685,0.018127167857495685,0.7947478642738094,0.7076739202971284,0.4622318706325329,0.3068318112871219,0.2840063720683961,0.2785186843209224,0.6701011702849549,delta_above_base_cap|fragile_router_layer|low_route_evidence,preserve_benefit_but_delta_cap_limited
no_router_boundary,25,98,coder,code,0.0129310344827586,0.7789767438663755,0.796981307571139,0.018004563704763554,0.018004563704763554,0.8018069240876562,0.707346324980282,0.4950506338799997,0.3280002555163036,0.3200697425710291,0.3043681947135543,0.7764958971777393,delta_above_base_cap|fragile_router_layer|low_route_evidence,preserve_benefit_but_delta_cap_limited
no_router_boundary,27,42,coder,code,0.0257183908045976,0.7766220627202586,0.7944615545926075,0.0178394918723489,0.0178394918723489,0.8052624314944031,0.7191909431550121,0.5307691326063202,0.3461890070750248,0.278408984912941,0.2774521971636199,0.8339231892790829,delta_above_base_cap|high_load_expert|fragile_router_layer|high_load_weight_limit,preserve_benefit_but_delta_cap_limited
no_source_conflict,2,28,instruct,agentic_code,0.0048076923076923,0.9765313355619677,0.9986201476981899,0.022088812136222158,0.022088812136222158,0.0,0.27999999999999997,0.2963336234557715,0.484578686878212,0.458598018670798,0.4375389586926679,0.1538281911441329,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,35,33,instruct,code,0.0041666666666666,0.9780076944832375,0.9999115832153226,0.02190388873208504,0.02190388873208504,0.0,0.4,0.2879597658365586,0.524683778962761,0.3463453765437937,0.3322957943793854,0.705035763762455,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,41,94,coder,code,0.1092132020394322,0.9405456299969835,0.9622257664616491,0.0216801364646656,0.0216801364646656,0.6483977322355453,0.6944463147907332,0.4773417674832106,0.31862583722741267,0.5133908820067355,0.503691672248047,0.0070980001944655,shared_mixed_expert,preserve_high_benefit_low_curvature
no_source_conflict,5,92,instruct,code,0.0041666666666666,0.9769278939213246,0.9983652023401174,0.021437308418792766,0.021437308418792766,0.0,0.4,0.3599615911849288,0.5421382935551733,0.5418494710187879,0.5292246182008313,0.4737979619710419,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,6,45,instruct,code,0.0043103448275862,0.9758975733168832,0.9969196231723333,0.021022049855450087,0.021022049855450087,0.0,0.4,0.37213363662641635,0.5589910448062541,0.5812371493730022,0.5571882865154523,0.5381438585904866,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,1,117,instruct,agentic_code,0.0048076923076923,0.974029467433022,0.9949912143393351,0.02096174690631314,0.02096174690631314,0.0,0.27999999999999997,0.3188994746656749,0.5254920733896523,0.4780411165716947,0.4660207066814115,0.457280403024644,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,43,110,instruct,agentic_code,0.0041666666666666,0.9791426180543031,1.0,0.020857381945696862,0.020857381945696862,0.0,0.27999999999999997,0.1608037647703816,0.4431898949300476,0.0804433219959002,0.0675031547631938,0.5382530708791521,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,44,19,instruct,code,0.0048076923076923,0.9793344256865376,1.0,0.020665574313462387,0.020665574313462387,0.0,0.4,0.2575684884279587,0.5035370561112258,0.3400685498445249,0.3262933412152644,0.5403783292781158,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,42,100,instruct,math,0.002840909090909,0.9773031877799391,0.9976744193333174,0.020371231553378277,0.020371231553378277,0.0,0.0768,0.11326912201679729,0.36099727385972696,0.0867724642219516,0.0540276507673889,0.1747321135915282,low_route_evidence,balanced
no_source_conflict,46,85,instruct,code,0.0043103448275862,0.9739938127444908,0.9943179203669263,0.020324107622435528,0.020324107622435528,0.0,0.4,0.32194591383940396,0.5906219960705605,0.2787160261131914,0.2711712890003945,0.7180635387189063,high_load_expert|low_route_evidence|category_source_mismatch,balanced
no_source_conflict,4,95,instruct,code,0.0043103448275862,0.973561403827908,0.9937384847323171,0.02017708090440906,0.02017708090440906,0.0,0.4,0.42326821453319824,0.5978927236295044,0.680743878709428,0.658998003782981,0.6705629166978864,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,37,85,instruct,code,0.0043103448275862,0.979960039102371,1.0,0.02003996089762905,0.02003996089762905,0.0,0.4,0.3173385391133569,0.4936827639949568,0.5780760546903657,0.570643233954806,0.0,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,3,99,instruct,agentic_code,0.0048076923076923,0.9713083454403714,0.9912484558912691,0.01994011045089772,0.01994011045089772,0.0,0.27999999999999997,0.402931338589943,0.5712933786301204,0.6875253638388455,0.6688788141442601,0.4350035465175917,low_route_evidence|category_source_mismatch,balanced
no_source_conflict,45,75,instruct,agentic_code,0.0048076923076923,0.9801176608265061,1.0,0.019882339173493913,0.019882339173493913,0.0,0.27999999999999997,0.21739158635947725,0.42809773470483564,0.1611183646551539,0.1647617564639586,0.590125355375917,low_route_evidence,balanced
no_source_conflict,46,42,instruct,general,0.0041666666666666,0.9797219333966845,0.9994836852880373,0.019761751891352874,0.019761751891352874,0.0,0.2944,0.19745852550946305,0.44184495626804676,0.15430516939491,0.1289104568096505,0.7180635387189063,low_route_evidence,balanced
no_source_conflict,9,7,instruct,code,0.0043103448275862,0.9722244005902742,0.9919714077728319,0.01974700718255773,0.01974700718255773,0.0,0.4,0.46672061420457567,0.6205690505501686,0.7833312578313966,0.7430274296465688,0.6618339212375192,low_route_evidence|category_source_mismatch,shrink_high_interference_low_benefit
no_source_conflict,2,104,instruct,general,0.0048076923076923,0.9802533796489239,1.0,0.019746620351076105,0.019746620351076105,0.0,0.2944,0.26393785011445664,0.4336405728519177,0.4113286036429089,0.4128987555363787,0.1538281911441329,low_route_evidence,balanced
no_source_conflict,30,21,instruct,code,0.0048076923076923,0.9721708394222155,0.9919013553521215,0.019730515929906045,0.019730515929906045,0.0,0.4,0.28230004880016296,0.621483523660578,0.2569109071561608,0.2615597996806915,0.8502874603940248,fragile_router_layer|low_route_evidence|category_source_mismatch,shrink_high_interference_low_benefit
no_source_conflict,5,3,instruct,general,0.0043103448275862,0.9803210959503589,1.0,0.01967890404964112,0.01967890404964112,0.0,0.2944,0.22533922628559389,0.43259948766036205,0.2410491512495026,0.2286248195944432,0.4737979619710419,low_route_evidence,balanced
no_source_conflict,31,90,instruct,code,0.0048076923076923,0.9718623033023405,0.9914988827921922,0.019636579489851758,0.019636579489851758,0.0,0.4,0.29475669339227173,0.6267602187915862,0.3045349346918207,0.3215021796093918,0.8024251602694816,fragile_router_layer|low_route_evidence|category_source_mismatch,shrink_high_interference_low_benefit
no_source_conflict,47,13,instruct,general,0.0041666666666666,0.9803960676651439,1.0,0.019603932334856133,0.019603932334856133,0.0,0.2944,0.19028683043123296,0.43144799795275535,0.1536079971577822,0.1401816763754661,0.6327655123509351,low_route_evidence,balanced
no_source_conflict,42,85,instruct,math,0.0037878787878787,0.9758623851747708,0.9954533968680765,0.019591011693305793,0.019591011693305793,0.0,0.0768,0.16049559348577705,0.38357707064079843,0.1843736314455075,0.1803259267334633,0.1747321135915282,low_route_evidence,balanced
no_source_conflict,47,70,instruct,general,0.0048076923076923,0.9788635570214312,0.9982466020287303,0.019383045007299038,0.019383045007299038,0.0,0.2944,0.23554929754360904,0.45522169900495907,0.2562229585526658,0.2571380943607615,0.6327655123509351,low_route_evidence,balanced
no_source_conflict,5,127,instruct,code,0.0043103448275862,0.9804457906942297,0.9997855336122595,0.019339742918029867,0.019339742918029867,0.0,0.4,0.32732658212814725,0.4860843523580227,0.4723304222683908,0.4615259881421088,0.4737979619710419,low_route_evidence,balanced
no_subspace_conflict,21,69,instruct,general,0.4065033001851685,0.9795376667986522,1.0,0.020462333201347827,0.020462333201347827,0.1245701496191463,0.39208972648087126,0.7140004643111397,0.6544263053180459,0.936666671397103,0.9096369026902564,0.8183140979899989,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,1,68,instruct,safety,0.1445146444906591,0.9799447164155175,1.0,0.020055283584482497,0.020055283584482497,0.167631221138417,0.20066810343456887,0.6203003502601417,0.41591594686525046,0.96572029009808,0.951004361390866,0.457280403024644,shared_mixed_expert,balanced
no_subspace_conflict,23,4,instruct,math,0.2433728234131457,0.9767024908268003,0.9961648720766753,0.019462381249874983,0.019462381249874983,0.0,0.29759896778500106,0.6685832137338863,0.5861932080880776,0.9387377642503704,0.9387940268154616,0.864864866751547,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,23,125,instruct,code,0.2770878500439119,0.9806981242984864,1.0,0.01930187570151365,0.01930187570151365,0.1696902180188479,0.4665187564147179,0.6919997459329418,0.6672648416126843,0.907128657021032,0.8784488925186441,0.864864866751547,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,10,98,instruct,general,0.3571416223399327,0.9801794178724343,0.9994169419619349,0.019237524089500524,0.019237524089500524,0.2295344481067585,0.4279165073925063,0.6788335203352382,0.6616638593398594,0.8781684723075333,0.845993196086992,0.5870988837322022,high_load_expert|shared_mixed_expert|fragile_router_layer,route_important_fragile_boundary
no_subspace_conflict,5,9,coder,general,0.1635139408121537,0.9653415511513251,0.984369945401358,0.019028394250032887,0.019028394250032887,0.5827271961160083,0.5886244643542212,0.6929575528880718,0.5657005004747008,0.8996734314050383,0.8700531189971679,0.4737979619710419,shared_mixed_expert,balanced
no_subspace_conflict,41,94,coder,code,0.1092132020394322,0.9405456299969835,0.9595637863111918,0.019018156314208223,0.019018156314208223,0.6483977322355453,0.6944463147907332,0.4773417674832106,0.31862583722741267,0.5133908820067355,0.503691672248047,0.0070980001944655,shared_mixed_expert,preserve_high_benefit_low_curvature
no_subspace_conflict,0,51,coder,code,0.0701776903111718,0.9067762854274406,0.925786799780837,0.0190105143533964,0.0190105143533964,0.6781487854151955,0.6798837235136567,0.47408066679118094,0.2575849863873579,0.4968274547203077,0.475610560456488,0.0180180166030063,,preserve_benefit_but_delta_cap_limited
