layer,expert,tensor_count,changed_tensors,max_relative_delta_norm,mean_relative_delta_norm,target_cap,delta_scale,scaled,predicted_max_relative_delta_norm
6,63,3,3,0.2372095086335059,0.2279297594865135,0.65,1.0,False,0.2372095086335059
6,64,3,3,0.2731228935422986,0.2657879195079939,0.65,1.0,False,0.2731228935422986
6,65,3,0,0.0,0.0,0.65,1.0,False,0.0
6,66,3,0,0.0,0.0,0.65,1.0,False,0.0
6,67,3,0,0.0,0.0,0.65,1.0,False,0.0
6,68,3,3,0.4687736961322518,0.4510063136488673,0.65,1.0,False,0.4687736961322518
6,69,3,3,0.1763853499260405,0.17042533822798225,0.65,1.0,False,0.1763853499260405
6,70,3,0,0.0,0.0,0.65,1.0,False,0.0
6,71,3,3,0.1407925303599697,0.13339944314012647,0.65,1.0,False,0.1407925303599697
6,72,3,3,0.7282462824324045,0.6974630996783068,0.65,0.8925551913961645,True,0.65
6,73,3,0,0.0,0.0,0.65,1.0,False,0.0
6,74,3,0,0.0,0.0,0.65,1.0,False,0.0
6,75,3,3,0.1677966083084661,0.16185402276097463,0.65,1.0,False,0.1677966083084661
6,76,3,3,0.0789150760694421,0.07504069879574575,0.65,1.0,False,0.0789150760694421
6,77,3,0,0.0,0.0,0.65,1.0,False,0.0
6,78,3,3,0.1766839249025002,0.1719374325361569,0.65,1.0,False,0.1766839249025002
6,79,3,3,0.3125414634376363,0.303745607962795,0.65,1.0,False,0.3125414634376363
6,80,3,3,0.3713879668873721,0.3591228360293375,0.65,1.0,False,0.3713879668873721
6,81,3,0,0.0,0.0,0.65,1.0,False,0.0
6,82,3,0,0.0,0.0,0.65,1.0,False,0.0
6,83,3,3,0.345990909170966,0.3407474827925561,0.65,1.0,False,0.345990909170966
6,84,3,0,0.0,0.0,0.65,1.0,False,0.0
6,85,3,3,0.1875030555408497,0.1813139082270949,0.65,1.0,False,0.1875030555408497
6,86,3,3,0.4410999158536152,0.42503708650051114,0.65,1.0,False,0.4410999158536152
6,87,3,3,0.0667657722835207,0.06561476410613833,0.65,1.0,False,0.0667657722835207
6,88,3,3,0.068045717206427,0.0661080179406639,0.65,1.0,False,0.068045717206427
6,89,3,0,0.0,0.0,0.65,1.0,False,0.0
6,90,3,0,0.0,0.0,0.65,1.0,False,0.0
6,91,3,0,0.0,0.0,0.65,1.0,False,0.0
6,92,3,0,0.0,0.0,0.65,1.0,False,0.0
6,93,3,0,0.0,0.0,0.65,1.0,False,0.0
6,94,3,0,0.0,0.0,0.65,1.0,False,0.0
6,95,3,0,0.0,0.0,0.65,1.0,False,0.0
6,96,3,0,0.0,0.0,0.65,1.0,False,0.0
6,97,3,3,0.1625015400039348,0.15670564564808806,0.65,1.0,False,0.1625015400039348
6,98,3,0,0.0,0.0,0.65,1.0,False,0.0
6,99,3,0,0.0,0.0,0.65,1.0,False,0.0
6,100,3,3,0.4114933739923622,0.3962582577124445,0.65,1.0,False,0.4114933739923622
6,101,3,0,0.0,0.0,0.65,1.0,False,0.0
6,102,3,3,0.4601495535144294,0.4454947030479937,0.65,1.0,False,0.4601495535144294
6,103,3,3,0.2032112163650331,0.2020457501437846,0.65,1.0,False,0.2032112163650331
6,104,3,0,0.0,0.0,0.65,1.0,False,0.0
6,105,3,3,0.2787289282138277,0.27575493196445694,0.65,1.0,False,0.2787289282138277
6,106,3,3,0.2382493169393713,0.2282363365382595,0.65,1.0,False,0.2382493169393713
6,107,3,3,0.2837975887895766,0.27500116834698646,0.65,1.0,False,0.2837975887895766
6,108,3,3,0.4123511879579294,0.3993803809541312,0.65,1.0,False,0.4123511879579294
6,109,3,3,0.1001903429172359,0.09691675298106367,0.65,1.0,False,0.1001903429172359
6,110,3,3,0.4437394588737545,0.42821037586954674,0.65,1.0,False,0.4437394588737545
6,111,3,3,0.7499996743926853,0.7271165946279156,0.65,0.8666670429241714,True,0.65
6,112,3,3,0.7500115120981762,0.7468497385951945,0.65,0.8666533640018519,True,0.65
6,113,3,3,0.6499987878489496,0.6269237685700816,0.65,1.0,False,0.6499987878489496
6,114,3,0,0.0,0.0,0.65,1.0,False,0.0
6,115,3,3,0.0578884855008538,0.05577713177592263,0.65,1.0,False,0.0578884855008538
6,116,3,0,0.0,0.0,0.65,1.0,False,0.0
6,117,3,0,0.0,0.0,0.65,1.0,False,0.0
6,118,3,3,0.4693322908495343,0.4647408594982996,0.65,1.0,False,0.4693322908495343
6,119,3,0,0.0,0.0,0.65,1.0,False,0.0
6,120,3,3,0.7500009833350925,0.7213981851836352,0.65,0.8666655303698274,True,0.65
6,121,3,0,0.0,0.0,0.65,1.0,False,0.0
6,122,3,0,0.0,0.0,0.65,1.0,False,0.0
6,123,3,3,0.2201710867907512,0.2147602269418908,0.65,1.0,False,0.2201710867907512
6,124,3,3,0.5999821721216464,0.5793344880794287,0.65,1.0,False,0.5999821721216464
6,125,3,0,0.0,0.0,0.65,1.0,False,0.0
6,126,3,3,0.3747327475157422,0.37005934881977853,0.65,1.0,False,0.3747327475157422
6,127,3,3,0.2394678309070988,0.23281494592014432,0.65,1.0,False,0.2394678309070988
7,0,3,3,0.376926187294516,0.36207468173600593,0.65,1.0,False,0.376926187294516
7,1,3,0,0.0,0.0,0.65,1.0,False,0.0
7,2,3,3,0.2079267518510726,0.20298696533472213,0.65,1.0,False,0.2079267518510726
7,3,3,3,0.12881943605533,0.1260523245833844,0.65,1.0,False,0.12881943605533
7,4,3,0,0.0,0.0,0.65,1.0,False,0.0
7,5,3,0,0.0,0.0,0.65,1.0,False,0.0
7,6,3,3,0.1362591003465986,0.1311334824474143,0.65,1.0,False,0.1362591003465986
7,7,3,0,0.0,0.0,0.65,1.0,False,0.0
7,8,3,3,0.2774739245688565,0.2726255621411136,0.65,1.0,False,0.2774739245688565
7,9,3,3,0.4782730139120692,0.4604853470749242,0.65,1.0,False,0.4782730139120692
7,10,3,0,0.0,0.0,0.65,1.0,False,0.0
7,11,3,0,0.0,0.0,0.65,1.0,False,0.0
7,12,3,0,0.0,0.0,0.65,1.0,False,0.0
7,13,3,0,0.0,0.0,0.65,1.0,False,0.0
7,14,3,0,0.0,0.0,0.65,1.0,False,0.0
7,15,3,0,0.0,0.0,0.65,1.0,False,0.0
7,16,3,3,0.4110872457746127,0.40403793221357476,0.65,1.0,False,0.4110872457746127
7,17,3,0,0.0,0.0,0.65,1.0,False,0.0
7,18,3,3,0.1504772464368581,0.1443140356095285,0.65,1.0,False,0.1504772464368581
7,19,3,0,0.0,0.0,0.65,1.0,False,0.0
7,20,3,3,0.428733813046069,0.41107909959281813,0.65,1.0,False,0.428733813046069
7,21,3,0,0.0,0.0,0.65,1.0,False,0.0
7,22,3,0,0.0,0.0,0.65,1.0,False,0.0
7,23,3,0,0.0,0.0,0.65,1.0,False,0.0
7,24,3,3,0.391248202253966,0.3771941610718464,0.65,1.0,False,0.391248202253966
7,25,3,3,0.2509431841101838,0.23997553993886678,0.65,1.0,False,0.2509431841101838
7,26,3,3,0.1745452542620002,0.1667509907715334,0.65,1.0,False,0.1745452542620002
7,27,3,0,0.0,0.0,0.65,1.0,False,0.0
7,28,3,3,0.0699803523346733,0.06663097719748717,0.65,1.0,False,0.0699803523346733
7,29,3,0,0.0,0.0,0.65,1.0,False,0.0
7,30,3,3,0.3811088123777629,0.36507856097983743,0.65,1.0,False,0.3811088123777629
7,31,3,3,0.294796172287192,0.2866276670918736,0.65,1.0,False,0.294796172287192
7,32,3,0,0.0,0.0,0.65,1.0,False,0.0
7,33,3,0,0.0,0.0,0.65,1.0,False,0.0
7,34,3,3,0.3501772778927499,0.3410700127102404,0.65,1.0,False,0.3501772778927499
7,35,3,0,0.0,0.0,0.65,1.0,False,0.0
7,36,3,0,0.0,0.0,0.65,1.0,False,0.0
7,37,3,0,0.0,0.0,0.65,1.0,False,0.0
7,38,3,0,0.0,0.0,0.65,1.0,False,0.0
7,39,3,3,0.107959441965749,0.10442637029678636,0.65,1.0,False,0.107959441965749
7,40,3,3,0.600000499138011,0.5735961049307087,0.65,1.0,False,0.600000499138011
7,41,3,0,0.0,0.0,0.65,1.0,False,0.0
7,42,3,3,0.0452222624273154,0.043287765875181204,0.65,1.0,False,0.0452222624273154
7,43,3,3,0.2757250121253206,0.2674505822757636,0.65,1.0,False,0.2757250121253206
7,44,3,3,0.5999969828977084,0.5771038505700207,0.65,1.0,False,0.5999969828977084
7,45,3,3,0.2857480861127575,0.2766971081606313,0.65,1.0,False,0.2857480861127575
7,46,3,0,0.0,0.0,0.65,1.0,False,0.0
7,47,3,0,0.0,0.0,0.65,1.0,False,0.0
7,48,3,0,0.0,0.0,0.65,1.0,False,0.0
7,49,3,3,0.2776830573491352,0.273279946326711,0.65,1.0,False,0.2776830573491352
7,50,3,3,0.3280068637001583,0.31912391647194166,0.65,1.0,False,0.3280068637001583
7,51,3,3,0.3597275517513248,0.3484800195163989,0.65,1.0,False,0.3597275517513248
7,52,3,0,0.0,0.0,0.65,1.0,False,0.0
7,53,3,3,0.0676356772041824,0.06563136245232366,0.65,1.0,False,0.0676356772041824
7,54,3,0,0.0,0.0,0.65,1.0,False,0.0
7,55,3,3,0.6260087250703008,0.6205445962565018,0.65,1.0,False,0.6260087250703008
7,56,3,3,0.2315442634288573,0.22542992236065482,0.65,1.0,False,0.2315442634288573
7,57,3,0,0.0,0.0,0.65,1.0,False,0.0
7,58,3,3,0.077992482640911,0.07501688939577239,0.65,1.0,False,0.077992482640911
7,59,3,3,0.2405822650784551,0.2323241027242645,0.65,1.0,False,0.2405822650784551
7,60,3,3,0.4137354122068045,0.4010007766142858,0.65,1.0,False,0.4137354122068045
7,61,3,0,0.0,0.0,0.65,1.0,False,0.0
7,62,3,3,0.0822146187263947,0.0802547337802673,0.65,1.0,False,0.0822146187263947
7,63,3,0,0.0,0.0,0.65,1.0,False,0.0
7,64,3,3,0.1636889706991944,0.15945996138617588,0.65,1.0,False,0.1636889706991944
7,65,3,0,0.0,0.0,0.65,1.0,False,0.0
7,66,3,0,0.0,0.0,0.65,1.0,False,0.0
7,67,3,3,0.177369108626874,0.17098014027540873,0.65,1.0,False,0.177369108626874
7,68,3,0,0.0,0.0,0.65,1.0,False,0.0
7,69,3,0,0.0,0.0,0.65,1.0,False,0.0
7,70,3,0,0.0,0.0,0.65,1.0,False,0.0
7,71,3,3,0.6499972192726207,0.6236478071521488,0.65,1.0,False,0.6499972192726207
7,72,3,3,0.2851054972557651,0.27625921393369707,0.65,1.0,False,0.2851054972557651
7,73,3,3,0.2530041667908816,0.24267115569573586,0.65,1.0,False,0.2530041667908816
7,74,3,0,0.0,0.0,0.65,1.0,False,0.0
7,75,3,3,0.3796176554706775,0.3750890943332014,0.65,1.0,False,0.3796176554706775
7,76,3,0,0.0,0.0,0.65,1.0,False,0.0
7,77,3,0,0.0,0.0,0.65,1.0,False,0.0
7,78,3,3,0.1382578908549877,0.13195247318743478,0.65,1.0,False,0.1382578908549877
7,79,3,0,0.0,0.0,0.65,1.0,False,0.0
7,80,3,3,0.1331203926427334,0.12809952360694501,0.65,1.0,False,0.1331203926427334
7,81,3,0,0.0,0.0,0.65,1.0,False,0.0
7,82,3,0,0.0,0.0,0.65,1.0,False,0.0
7,83,3,0,0.0,0.0,0.65,1.0,False,0.0
7,84,3,3,0.6000005188862713,0.5776000769386312,0.65,1.0,False,0.6000005188862713
7,85,3,0,0.0,0.0,0.65,1.0,False,0.0
7,86,3,0,0.0,0.0,0.65,1.0,False,0.0
7,87,3,3,0.307768374911819,0.3007920810739617,0.65,1.0,False,0.307768374911819
7,88,3,3,0.6199957863691498,0.5988087601799017,0.65,1.0,False,0.6199957863691498
7,89,3,0,0.0,0.0,0.65,1.0,False,0.0
7,90,3,0,0.0,0.0,0.65,1.0,False,0.0
7,91,3,0,0.0,0.0,0.65,1.0,False,0.0
7,92,3,0,0.0,0.0,0.65,1.0,False,0.0
7,93,3,3,0.1099107837702727,0.10565675540809531,0.65,1.0,False,0.1099107837702727
7,94,3,0,0.0,0.0,0.65,1.0,False,0.0
7,95,3,3,0.4598036411742928,0.44736232474276666,0.65,1.0,False,0.4598036411742928
7,96,3,3,0.4669317786689936,0.45632671314378964,0.65,1.0,False,0.4669317786689936
7,97,3,3,0.4588817523265719,0.4367139030304737,0.65,1.0,False,0.4588817523265719
7,98,3,3,0.3590009201917422,0.34883715557719003,0.65,1.0,False,0.3590009201917422
7,99,3,0,0.0,0.0,0.65,1.0,False,0.0
7,100,3,0,0.0,0.0,0.65,1.0,False,0.0
7,101,3,3,0.1562170424791625,0.15346707516662242,0.65,1.0,False,0.1562170424791625
7,102,3,0,0.0,0.0,0.65,1.0,False,0.0
7,103,3,3,0.5284392013230389,0.5164777310828317,0.65,1.0,False,0.5284392013230389
7,104,3,3,0.1341441279404391,0.1277850113276174,0.65,1.0,False,0.1341441279404391
7,105,3,3,0.1857298002048822,0.17840762817257852,0.65,1.0,False,0.1857298002048822
7,106,3,3,0.1671344584601929,0.1613777854220042,0.65,1.0,False,0.1671344584601929
7,107,3,3,0.3690123312033515,0.3553937240686264,0.65,1.0,False,0.3690123312033515
7,108,3,0,0.0,0.0,0.65,1.0,False,0.0
7,109,3,3,0.1742576802604031,0.1657666587805968,0.65,1.0,False,0.1742576802604031
7,110,3,3,0.2217761617488645,0.2133059546549334,0.65,1.0,False,0.2217761617488645
7,111,3,3,0.1401389994997126,0.13530224907797453,0.65,1.0,False,0.1401389994997126
7,112,3,3,0.2511201821472024,0.24768634766633624,0.65,1.0,False,0.2511201821472024
7,113,3,3,0.0500700390095556,0.04837851855579293,0.65,1.0,False,0.0500700390095556
7,114,3,0,0.0,0.0,0.65,1.0,False,0.0
7,115,3,3,0.1451622002569675,0.1380714777989204,0.65,1.0,False,0.1451622002569675
7,116,3,3,0.5011022622856972,0.48413463573220145,0.65,1.0,False,0.5011022622856972
7,117,3,3,0.6500064981658797,0.6276176490825857,0.65,0.9999900029216661,True,0.65
7,118,3,3,0.1124404199441789,0.1073303843342329,0.65,1.0,False,0.1124404199441789
7,119,3,3,0.2165849110934846,0.210280276359777,0.65,1.0,False,0.2165849110934846
7,120,3,3,0.1842769635201619,0.17786547023765034,0.65,1.0,False,0.1842769635201619
7,121,3,0,0.0,0.0,0.65,1.0,False,0.0
7,122,3,3,0.4561161144943867,0.44311783103857866,0.65,1.0,False,0.4561161144943867
7,123,3,0,0.0,0.0,0.65,1.0,False,0.0
7,124,3,3,0.0500315496422001,0.04857971371245281,0.65,1.0,False,0.0500315496422001
7,125,3,0,0.0,0.0,0.65,1.0,False,0.0
7,126,3,0,0.0,0.0,0.65,1.0,False,0.0
7,127,3,0,0.0,0.0,0.65,1.0,False,0.0
8,0,3,0,0.0,0.0,0.65,1.0,False,0.0
8,1,3,3,0.6000002293673754,0.5917308172320378,0.65,1.0,False,0.6000002293673754
8,2,3,3,0.3386607703312799,0.3268282182190538,0.65,1.0,False,0.3386607703312799
8,3,3,3,0.2541109252309881,0.24514733292417135,0.65,1.0,False,0.2541109252309881
8,4,3,3,0.2315012488921897,0.22603315265973797,0.65,1.0,False,0.2315012488921897
8,5,3,3,0.0593723997487579,0.057636827610472736,0.65,1.0,False,0.0593723997487579
8,6,3,3,0.1714906432615743,0.16862235420825664,0.65,1.0,False,0.1714906432615743
8,7,3,3,0.3067223244865654,0.2958845085271656,0.65,1.0,False,0.3067223244865654
8,8,3,3,0.3047571890274492,0.29196954504649136,0.65,1.0,False,0.3047571890274492
8,9,3,3,0.4583017492061449,0.4532135016937373,0.65,1.0,False,0.4583017492061449
8,10,3,3,0.583195671818439,0.5706090322274218,0.65,1.0,False,0.583195671818439
8,11,3,0,0.0,0.0,0.65,1.0,False,0.0
8,12,3,0,0.0,0.0,0.65,1.0,False,0.0
8,13,3,3,0.2395416469416428,0.23146156854637634,0.65,1.0,False,0.2395416469416428
8,14,3,3,0.3117239298309325,0.3015912483894321,0.65,1.0,False,0.3117239298309325
8,15,3,3,0.7500065364973555,0.7244772210204965,0.65,0.8666591134466625,True,0.65
8,16,3,3,0.1280785838273944,0.12573714669654523,0.65,1.0,False,0.1280785838273944
8,17,3,0,0.0,0.0,0.65,1.0,False,0.0
8,18,3,3,0.3203669788212336,0.31577738562947233,0.65,1.0,False,0.3203669788212336
8,19,3,0,0.0,0.0,0.65,1.0,False,0.0
8,20,3,3,0.3226017564621653,0.32105194373256496,0.65,1.0,False,0.3226017564621653
8,21,3,0,0.0,0.0,0.65,1.0,False,0.0
8,22,3,0,0.0,0.0,0.65,1.0,False,0.0
8,23,3,0,0.0,0.0,0.65,1.0,False,0.0
8,24,3,3,0.2325315487222839,0.22576151233227618,0.65,1.0,False,0.2325315487222839
8,25,3,0,0.0,0.0,0.65,1.0,False,0.0
8,26,3,3,0.5425784912926036,0.525005747669498,0.65,1.0,False,0.5425784912926036
8,27,3,3,0.3401217806765072,0.33345052837274486,0.65,1.0,False,0.3401217806765072
8,28,3,3,0.2764832081309369,0.2691506913495054,0.65,1.0,False,0.2764832081309369
8,29,3,3,0.1926134033077297,0.18861416005160306,0.65,1.0,False,0.1926134033077297
8,30,3,0,0.0,0.0,0.65,1.0,False,0.0
8,31,3,3,0.6499982072136055,0.6261838756832924,0.65,1.0,False,0.6499982072136055
8,32,3,0,0.0,0.0,0.65,1.0,False,0.0
8,33,3,3,0.2832171855400683,0.2725914457219939,0.65,1.0,False,0.2832171855400683
8,34,3,0,0.0,0.0,0.65,1.0,False,0.0
8,35,3,3,0.4086208423530121,0.4013187984437034,0.65,1.0,False,0.4086208423530121
8,36,3,3,0.33348484369131,0.32453234996073393,0.65,1.0,False,0.33348484369131
8,37,3,3,0.3020553553286795,0.2933623626201692,0.65,1.0,False,0.3020553553286795
8,38,3,3,0.2619975878934718,0.25709623288539957,0.65,1.0,False,0.2619975878934718
8,39,3,3,0.4228416363739473,0.41449415982387655,0.65,1.0,False,0.4228416363739473
8,40,3,0,0.0,0.0,0.65,1.0,False,0.0
8,41,3,0,0.0,0.0,0.65,1.0,False,0.0
8,42,3,0,0.0,0.0,0.65,1.0,False,0.0
8,43,3,3,0.4446712785369866,0.432356549299153,0.65,1.0,False,0.4446712785369866
8,44,3,3,0.7499992488886913,0.727959562993742,0.65,0.8666675346183815,True,0.65
8,45,3,0,0.0,0.0,0.65,1.0,False,0.0
8,46,3,3,0.3077369812069604,0.2979550469021646,0.65,1.0,False,0.3077369812069604
8,47,3,0,0.0,0.0,0.65,1.0,False,0.0
8,48,3,0,0.0,0.0,0.65,1.0,False,0.0
8,49,3,3,0.5740751912873906,0.5592956492937854,0.65,1.0,False,0.5740751912873906
8,50,3,3,0.0927756439206554,0.0902044435145114,0.65,1.0,False,0.0927756439206554
8,51,3,3,0.2996314947892193,0.293294205926661,0.65,1.0,False,0.2996314947892193
8,52,3,3,0.1716738003175372,0.16759773672069078,0.65,1.0,False,0.1716738003175372
8,53,3,0,0.0,0.0,0.65,1.0,False,0.0
8,54,3,3,0.6000006549471157,0.5778584157524105,0.65,1.0,False,0.6000006549471157
8,55,3,3,0.1915660323646413,0.18657800628411467,0.65,1.0,False,0.1915660323646413
8,56,3,0,0.0,0.0,0.65,1.0,False,0.0
8,57,3,3,0.1884972089771737,0.18354059204626794,0.65,1.0,False,0.1884972089771737
8,58,3,0,0.0,0.0,0.65,1.0,False,0.0
8,59,3,3,0.1632544281825813,0.15969125097318107,0.65,1.0,False,0.1632544281825813
8,60,3,3,0.1933230569803474,0.18689084568421988,0.65,1.0,False,0.1933230569803474
8,61,3,3,0.1800323091133717,0.17686803601131176,0.65,1.0,False,0.1800323091133717
8,62,3,0,0.0,0.0,0.65,1.0,False,0.0
8,63,3,3,0.6499974661755067,0.6282574706521105,0.65,1.0,False,0.6499974661755067
8,64,3,3,0.2324955114277352,0.22687538146034916,0.65,1.0,False,0.2324955114277352
8,65,3,3,0.2958251822874516,0.2921064692556268,0.65,1.0,False,0.2958251822874516
8,66,3,3,0.2442798323801749,0.23966296679161914,0.65,1.0,False,0.2442798323801749
8,67,3,3,0.2520384428290706,0.24401221000033735,0.65,1.0,False,0.2520384428290706
8,68,3,0,0.0,0.0,0.65,1.0,False,0.0
8,69,3,3,0.2712363728300727,0.2658851732348945,0.65,1.0,False,0.2712363728300727
8,70,3,0,0.0,0.0,0.65,1.0,False,0.0
8,71,3,3,0.3845807252473714,0.36996693052943,0.65,1.0,False,0.3845807252473714
8,72,3,3,0.1492087781868964,0.14449047599064407,0.65,1.0,False,0.1492087781868964
8,73,3,0,0.0,0.0,0.65,1.0,False,0.0
8,74,3,0,0.0,0.0,0.65,1.0,False,0.0
8,75,3,0,0.0,0.0,0.65,1.0,False,0.0
8,76,3,0,0.0,0.0,0.65,1.0,False,0.0
8,77,3,0,0.0,0.0,0.65,1.0,False,0.0
8,78,3,0,0.0,0.0,0.65,1.0,False,0.0
8,79,3,3,0.1635192104078701,0.1593443711142415,0.65,1.0,False,0.1635192104078701
8,80,3,3,0.0883550380835109,0.08568261068931758,0.65,1.0,False,0.0883550380835109
8,81,3,0,0.0,0.0,0.65,1.0,False,0.0
8,82,3,0,0.0,0.0,0.65,1.0,False,0.0
8,83,3,0,0.0,0.0,0.65,1.0,False,0.0
8,84,3,3,0.2690866787938339,0.2673828145527438,0.65,1.0,False,0.2690866787938339
8,85,3,0,0.0,0.0,0.65,1.0,False,0.0
8,86,3,3,0.0684157052714628,0.0668310783857689,0.65,1.0,False,0.0684157052714628
8,87,3,0,0.0,0.0,0.65,1.0,False,0.0
8,88,3,0,0.0,0.0,0.65,1.0,False,0.0
8,89,3,0,0.0,0.0,0.65,1.0,False,0.0
8,90,3,3,0.2685023836481136,0.2610554648889874,0.65,1.0,False,0.2685023836481136
8,91,3,0,0.0,0.0,0.65,1.0,False,0.0
8,92,3,0,0.0,0.0,0.65,1.0,False,0.0
8,93,3,0,0.0,0.0,0.65,1.0,False,0.0
8,94,3,3,0.2556543557310169,0.24654045685207313,0.65,1.0,False,0.2556543557310169
8,95,3,3,0.6000029923221404,0.5809721765568187,0.65,1.0,False,0.6000029923221404
8,96,3,3,0.2479758832999949,0.23877958635453886,0.65,1.0,False,0.2479758832999949
8,97,3,0,0.0,0.0,0.65,1.0,False,0.0
8,98,3,3,0.248957895973567,0.24258321377265468,0.65,1.0,False,0.248957895973567
8,99,3,3,0.2168074668501952,0.21159642080469665,0.65,1.0,False,0.2168074668501952
8,100,3,0,0.0,0.0,0.65,1.0,False,0.0
8,101,3,3,0.6200031502550243,0.6066453404770301,0.65,1.0,False,0.6200031502550243
8,102,3,3,0.5048228169051479,0.4930961927247655,0.65,1.0,False,0.5048228169051479
8,103,3,3,0.4378777362981166,0.42545258523023705,0.65,1.0,False,0.4378777362981166
8,104,3,0,0.0,0.0,0.65,1.0,False,0.0
8,105,3,3,0.6000016750329648,0.580820769947931,0.65,1.0,False,0.6000016750329648
8,106,3,3,0.0952906913267403,0.09256412995374896,0.65,1.0,False,0.0952906913267403
8,107,3,3,0.3971939736938112,0.3842103031333517,0.65,1.0,False,0.3971939736938112
8,108,3,0,0.0,0.0,0.65,1.0,False,0.0
8,109,3,3,0.2527186060143591,0.2455652938446112,0.65,1.0,False,0.2527186060143591
8,110,3,0,0.0,0.0,0.65,1.0,False,0.0
8,111,3,3,0.1242644844821369,0.12091443488428284,0.65,1.0,False,0.1242644844821369
8,112,3,0,0.0,0.0,0.65,1.0,False,0.0
8,113,3,0,0.0,0.0,0.65,1.0,False,0.0
8,114,3,0,0.0,0.0,0.65,1.0,False,0.0
8,115,3,0,0.0,0.0,0.65,1.0,False,0.0
8,116,3,3,0.3248435853656356,0.31689707629045144,0.65,1.0,False,0.3248435853656356
8,117,3,0,0.0,0.0,0.65,1.0,False,0.0
8,118,3,3,0.7499989257041049,0.7281324388236287,0.65,0.8666679080770349,True,0.65
8,119,3,3,0.7499974755622256,0.7234661662151313,0.65,0.8666695838045804,True,0.65
8,120,3,0,0.0,0.0,0.65,1.0,False,0.0
8,121,3,3,0.213119571275636,0.2128278911325756,0.65,1.0,False,0.213119571275636
8,122,3,3,0.4973535995321706,0.48301771586210435,0.65,1.0,False,0.4973535995321706
8,123,3,0,0.0,0.0,0.65,1.0,False,0.0
8,124,3,3,0.276367854863603,0.26801877630676696,0.65,1.0,False,0.276367854863603
8,125,3,0,0.0,0.0,0.65,1.0,False,0.0
8,126,3,0,0.0,0.0,0.65,1.0,False,0.0
8,127,3,3,0.2323382286229408,0.2272507533658403,0.65,1.0,False,0.2323382286229408
9,0,3,0,0.0,0.0,0.65,1.0,False,0.0
9,1,3,3,0.4878302616633634,0.47599469619100976,0.65,1.0,False,0.4878302616633634
9,2,3,0,0.0,0.0,0.65,1.0,False,0.0
9,3,3,0,0.0,0.0,0.65,1.0,False,0.0
9,4,3,0,0.0,0.0,0.65,1.0,False,0.0
9,5,3,0,0.0,0.0,0.65,1.0,False,0.0
9,6,3,3,0.6000000185042332,0.5883725086526742,0.65,1.0,False,0.6000000185042332
9,7,3,0,0.0,0.0,0.65,1.0,False,0.0
9,8,3,0,0.0,0.0,0.65,1.0,False,0.0
9,9,3,3,0.191241326130402,0.18926474612779523,0.65,1.0,False,0.191241326130402
9,10,3,3,0.2785259045747854,0.2698555230688726,0.65,1.0,False,0.2785259045747854
9,11,3,3,0.070394618376953,0.0692638160311634,0.65,1.0,False,0.070394618376953
9,12,3,0,0.0,0.0,0.65,1.0,False,0.0
9,13,3,3,0.5999985970678889,0.5910882973431049,0.65,1.0,False,0.5999985970678889
9,14,3,0,0.0,0.0,0.65,1.0,False,0.0
9,15,3,3,0.1123922538453714,0.10993540902433478,0.65,1.0,False,0.1123922538453714
9,16,3,0,0.0,0.0,0.65,1.0,False,0.0
9,17,3,0,0.0,0.0,0.65,1.0,False,0.0
9,18,3,0,0.0,0.0,0.65,1.0,False,0.0
9,19,3,3,0.3706394113108295,0.36011775870704826,0.65,1.0,False,0.3706394113108295
9,20,3,0,0.0,0.0,0.65,1.0,False,0.0
9,21,3,3,0.1554281557027567,0.15075161708897347,0.65,1.0,False,0.1554281557027567
9,22,3,3,0.5723306486310799,0.5591593177794169,0.65,1.0,False,0.5723306486310799
9,23,3,0,0.0,0.0,0.65,1.0,False,0.0
9,24,3,3,0.0895887987554938,0.08766777353769738,0.65,1.0,False,0.0895887987554938
9,25,3,3,0.3203293436117845,0.3170121719093462,0.65,1.0,False,0.3203293436117845
9,26,3,3,0.2268812618341112,0.22320449143455004,0.65,1.0,False,0.2268812618341112
9,27,3,3,0.4071583791179062,0.3915968822182984,0.65,1.0,False,0.4071583791179062
9,28,3,0,0.0,0.0,0.65,1.0,False,0.0
9,29,3,0,0.0,0.0,0.65,1.0,False,0.0
9,30,3,3,0.5860296410275346,0.5792421314851937,0.65,1.0,False,0.5860296410275346
9,31,3,0,0.0,0.0,0.65,1.0,False,0.0
9,32,3,3,0.506856553324775,0.4942960511205799,0.65,1.0,False,0.506856553324775
9,33,3,3,0.0973077091113982,0.09412790270546094,0.65,1.0,False,0.0973077091113982
9,34,3,0,0.0,0.0,0.65,1.0,False,0.0
9,35,3,3,0.2166977448096873,0.21400975596017616,0.65,1.0,False,0.2166977448096873
9,36,3,0,0.0,0.0,0.65,1.0,False,0.0
9,37,3,0,0.0,0.0,0.65,1.0,False,0.0
9,38,3,3,0.1833758917127595,0.17827226429864151,0.65,1.0,False,0.1833758917127595
9,39,3,0,0.0,0.0,0.65,1.0,False,0.0
9,40,3,3,0.0871526118765355,0.0860724853214231,0.65,1.0,False,0.0871526118765355
9,41,3,3,0.4069363640316809,0.40135837166613264,0.65,1.0,False,0.4069363640316809
9,42,3,0,0.0,0.0,0.65,1.0,False,0.0
9,43,3,3,0.3101335352786846,0.3050123721343822,0.65,1.0,False,0.3101335352786846
9,44,3,0,0.0,0.0,0.65,1.0,False,0.0
