model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,0,model.layers.44.mlp.gate,128,25,8,4.061100959777832,0.05611024051904678,17,63,0.16,15.177436054938088
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,0,model.layers.45.mlp.gate,128,25,8,3.9934754371643066,0.0541083849966526,13,55,0.16,11.030797474383096
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,0,model.layers.46.mlp.gate,128,25,8,4.020013809204102,0.027361715212464333,14,64,0.28,10.987542278854464
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,0,model.layers.47.mlp.gate,128,25,8,3.686779499053955,0.025089338421821594,16,65,0.16,12.85142283320083
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.0.mlp.gate,128,25,8,4.20985746383667,0.02188345603644848,21,76,0.08,20.026746939740544
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.1.mlp.gate,128,25,8,4.211637496948242,0.03792288154363632,20,72,0.12,18.554030199675733
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.2.mlp.gate,128,25,8,4.0766191482543945,0.0628226101398468,17,73,0.2,14.214338644722416
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.3.mlp.gate,128,25,8,4.178938865661621,0.059150971472263336,17,69,0.12,15.710538097008195
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.4.mlp.gate,128,25,8,4.279070854187012,0.030460180714726448,18,69,0.12,16.26236515865542
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-30B-A3B-Instruct-2507/snapshots/0d7cf23991f47feeb3a57ecb4c9cee8ea4a17bfe,general,1,model.layers.5.mlp.gate,128,25,8,4.128283500671387,0.0521571971476078,12,61,0.2,10.549330739303903
