model,category,prompt_idx,router,num_experts,tokens,top_k,router_entropy_mean,top1_margin_mean,unique_top1_experts,unique_topk_experts,max_top1_fraction,effective_top1_experts
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.18.mlp.gate,128,25,8,4.203023433685303,0.04086906462907791,10,47,0.32,7.640466303282104
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.19.mlp.gate,128,25,8,4.019540786743164,0.049859270453453064,9,38,0.4,5.981485545543101
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.20.mlp.gate,128,25,8,4.014585971832275,0.055984970182180405,9,49,0.28,6.979945116527849
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.21.mlp.gate,128,25,8,4.000649929046631,0.053112197667360306,10,55,0.32,7.640466303282104
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.22.mlp.gate,128,25,8,4.044475555419922,0.04361243546009064,15,51,0.12,13.205565604299588
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.23.mlp.gate,128,25,8,3.9945125579833984,0.04916863143444061,14,52,0.16,12.32456814080776
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.24.mlp.gate,128,25,8,3.9647340774536133,0.047071028500795364,15,56,0.16,13.027290866961838
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.25.mlp.gate,128,25,8,3.9119374752044678,0.05182986706495285,14,58,0.2,12.290490352390377
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.26.mlp.gate,128,25,8,3.9764785766601562,0.05219252035021782,9,57,0.4,6.254477869672856
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.27.mlp.gate,128,25,8,3.9017493724823,0.04525363817811012,12,50,0.4,7.972791559571021
/srv/home/bohanlyu/.cache/huggingface/hub/models--Qwen--Qwen3-Coder-30B-A3B-Instruct/snapshots/b2cff646eb4bb1d68355c01b18ae02e7cf42d120,general,0,model.layers.28.mlp.gate,128,25,8,3.917290449142456,0.06246025115251541,11,56,0.56,5.395428094743492
