law_id,kind,base_cap,min_cap,high_load_penalty,shared_mixed_penalty,fragile_router_penalty,low_route_evidence_penalty,category_mismatch_penalty,scaled_group_count,max_predicted_relative_delta,p99_predicted_relative_delta,p95_predicted_relative_delta,routed_gt_075_groups,routed_gt_065_groups,routed_gt_050_groups,route_mass_weighted_original_nonbase,route_mass_weighted_preserved_nonbase,nonbase_mass_retention,delta_norm_proxy,delta_norm_proxy_ratio_vs_uncapped,mean_delta_scale,min_delta_scale,internal_risk_score
grid_00108_b0.75_m0.65_h0.05_s0.03_r0.00_l0.00_c0.00,searched_cap_law,0.75,0.65,0.05,0.03,0.0,0.0,0.0,317,0.7500000000000001,0.75,0.7499410460208389,0,405,610,121.62061756652666,120.39737960269315,0.9899421825977458,1076.7380678014551,0.9191219609126419,0.9896713154172965,0.5650837328727586,2097.1202783089575
grid_00004_b0.75_m0.60_h0.00_s0.00_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.6,0.0,0.0,0.03,0.0,0.0,320,0.75,0.75,0.72,0,405,610,121.62061756652666,120.38898593212585,0.989873167403322,1071.1866975607559,0.9143832166869437,0.9889877128143029,0.5424803835578482,2097.1169198686207
grid_00076_b0.75_m0.65_h0.00_s0.00_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.65,0.0,0.0,0.03,0.0,0.0,320,0.75,0.75,0.72,0,405,610,121.62061756652666,120.38898593212585,0.989873167403322,1071.1866975607559,0.9143832166869437,0.9889877128143029,0.5424803835578482,2097.1169198686207
grid_00016_b0.75_m0.60_h0.00_s0.03_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.6,0.0,0.03,0.03,0.0,0.0,321,0.75,0.75,0.72,0,405,610,121.62061756652666,120.38499743395136,0.9898403728142605,1071.1021365546949,0.9143110339713587,0.9889749792915602,0.5424803835578482,2097.1175035776864
grid_00088_b0.75_m0.65_h0.00_s0.03_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.65,0.0,0.03,0.03,0.0,0.0,321,0.75,0.75,0.72,0,405,610,121.62061756652666,120.38499743395136,0.9898403728142605,1071.1021365546949,0.9143110339713587,0.9889749792915602,0.5424803835578482,2097.1175035776864
grid_00025_b0.75_m0.60_h0.05_s0.00_r0.00_l0.00_c0.05,searched_cap_law,0.75,0.6,0.05,0.0,0.0,0.0,0.05,335,0.7500000000000001,0.75,0.7,0,405,610,121.62061756652666,120.34256570610697,0.9894914868384006,1073.38819294328,0.9162624506561273,0.9891802855671433,0.5650837328727586,2097.1264327138883
grid_00097_b0.75_m0.65_h0.05_s0.00_r0.00_l0.00_c0.05,searched_cap_law,0.75,0.65,0.05,0.0,0.0,0.0,0.05,335,0.7500000000000001,0.75,0.7,0,405,610,121.62061756652666,120.34256570610697,0.9894914868384006,1073.38819294328,0.9162624506561273,0.9891802855671433,0.5650837328727586,2097.1264327138883
grid_00037_b0.75_m0.60_h0.05_s0.03_r0.00_l0.00_c0.05,searched_cap_law,0.75,0.6,0.05,0.03,0.0,0.0,0.05,335,0.7500000000000001,0.75,0.7,0,405,610,121.62061756652666,120.33928968889248,0.9894645504744843,1073.3388909681503,0.9162203656501141,0.9891735692189254,0.5650837328727586,2097.1269293561604
grid_00109_b0.75_m0.65_h0.05_s0.03_r0.00_l0.00_c0.05,searched_cap_law,0.75,0.65,0.05,0.03,0.0,0.0,0.05,335,0.7500000000000001,0.75,0.7,0,405,610,121.62061756652666,120.33928968889248,0.9894645504744843,1073.3388909681503,0.9162203656501141,0.9891735692189254,0.5650837328727586,2097.1269293561604
grid_00005_b0.75_m0.60_h0.00_s0.00_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.6,0.0,0.0,0.03,0.0,0.05,336,0.75,0.75,0.72,0,405,610,121.62061756652666,120.3223218898041,0.9893250363079895,1067.4172150044617,0.911165522149737,0.9884136493487767,0.5424803835578482,2097.1246647959897
grid_00077_b0.75_m0.65_h0.00_s0.00_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.65,0.0,0.0,0.03,0.0,0.05,336,0.75,0.75,0.72,0,405,610,121.62061756652666,120.3223218898041,0.9893250363079895,1067.4172150044617,0.911165522149737,0.9884136493487767,0.5424803835578482,2097.1246647959897
grid_00017_b0.75_m0.60_h0.00_s0.03_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.6,0.0,0.03,0.03,0.0,0.05,337,0.75,0.75,0.72,0,405,610,121.62061756652666,120.31833339162958,0.9892922417189278,1067.3323553555354,0.9110930845075138,0.9884009158260344,0.5424803835578482,2097.125248250129
grid_00089_b0.75_m0.65_h0.00_s0.03_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.65,0.0,0.03,0.03,0.0,0.05,337,0.75,0.75,0.72,0,405,610,121.62061756652666,120.31833339162958,0.9892922417189278,1067.3323553555354,0.9110930845075138,0.9884009158260344,0.5424803835578482,2097.125248250129
grid_00006_b0.75_m0.60_h0.00_s0.00_r0.03_l0.05_c0.00,searched_cap_law,0.75,0.6,0.0,0.0,0.03,0.05,0.0,337,0.75,0.7226883926339318,0.6992914096864692,0,405,610,121.62061756652666,120.28479352198718,0.9890164671807493,1057.1938759529905,0.9024387057428005,0.9871655441692608,0.5414467668823824,2097.122109362128
grid_00078_b0.75_m0.65_h0.00_s0.00_r0.03_l0.05_c0.00,searched_cap_law,0.75,0.65,0.0,0.0,0.03,0.05,0.0,337,0.75,0.7226883926339318,0.6992914096864692,0,405,610,121.62061756652666,120.28479352198718,0.9890164671807493,1057.1938759529905,0.9024387057428005,0.9871655441692608,0.5414467668823824,2097.122109362128
grid_00018_b0.75_m0.60_h0.00_s0.03_r0.03_l0.05_c0.00,searched_cap_law,0.75,0.6,0.0,0.03,0.03,0.05,0.0,338,0.75,0.7200000000000001,0.6992409801852282,0,405,610,121.62061756652666,120.28080502381268,0.9889836725916877,1057.10819562305,0.9023655675532802,0.9871528106465185,0.5414467668823824,2097.1226921157195
grid_00090_b0.75_m0.65_h0.00_s0.03_r0.03_l0.05_c0.00,searched_cap_law,0.75,0.65,0.0,0.03,0.03,0.05,0.0,338,0.75,0.7200000000000001,0.6992409801852282,0,405,610,121.62061756652666,120.28080502381268,0.9889836725916877,1057.10819562305,0.9023655675532802,0.9871528106465185,0.5414467668823824,2097.1226921157195
grid_00008_b0.75_m0.60_h0.00_s0.00_r0.05_l0.00_c0.00,searched_cap_law,0.75,0.6,0.0,0.0,0.05,0.0,0.0,331,0.75,0.75,0.7,0,405,610,121.62061756652666,120.25532559956426,0.9887741733738888,1064.6096018707437,0.9087688957406643,0.9881048703592393,0.5274114840145747,2097.1332854282628
grid_00080_b0.75_m0.65_h0.00_s0.00_r0.05_l0.00_c0.00,searched_cap_law,0.75,0.65,0.0,0.0,0.05,0.0,0.0,331,0.75,0.75,0.7,0,405,610,121.62061756652666,120.25532559956426,0.9887741733738888,1064.6096018707437,0.9087688957406643,0.9881048703592393,0.5274114840145747,2097.1332854282628
grid_00020_b0.75_m0.60_h0.00_s0.03_r0.05_l0.00_c0.00,searched_cap_law,0.75,0.6,0.0,0.03,0.05,0.0,0.0,331,0.75,0.75,0.7,0,405,610,121.62061756652666,120.25109864689311,0.9887394181427798,1064.5137721719607,0.9086870938769678,0.9880901229969657,0.5274114840145747,2097.133898731021
grid_00092_b0.75_m0.65_h0.00_s0.03_r0.05_l0.00_c0.00,searched_cap_law,0.75,0.65,0.0,0.03,0.05,0.0,0.0,331,0.75,0.75,0.7,0,405,610,121.62061756652666,120.25109864689311,0.9887394181427798,1064.5137721719607,0.9086870938769678,0.9880901229969657,0.5274114840145747,2097.133898731021
grid_00028_b0.75_m0.60_h0.05_s0.00_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.6,0.05,0.0,0.03,0.0,0.0,335,0.75,0.75,0.72,0,405,610,121.62061756652666,120.1888647057041,0.9882277126241413,1067.0155770573465,0.9108226771546835,0.988396024963367,0.5424803835578482,2097.1462684246717
grid_00100_b0.75_m0.65_h0.05_s0.00_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.65,0.05,0.0,0.03,0.0,0.0,335,0.75,0.75,0.72,0,405,610,121.62061756652666,120.1888647057041,0.9882277126241413,1067.0155770573465,0.9108226771546835,0.988396024963367,0.5424803835578482,2097.1462684246717
grid_00040_b0.75_m0.60_h0.05_s0.03_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.6,0.05,0.03,0.03,0.0,0.0,336,0.75,0.75,0.72,0,405,610,121.62061756652666,120.1848762075296,0.9881949180350798,1066.9306854636507,0.9107502122438607,0.9883832914406244,0.5424803835578482,2097.146851851542
grid_00112_b0.75_m0.65_h0.05_s0.03_r0.03_l0.00_c0.00,searched_cap_law,0.75,0.65,0.05,0.03,0.03,0.0,0.0,336,0.75,0.75,0.72,0,405,610,121.62061756652666,120.1848762075296,0.9881949180350798,1066.9306854636507,0.9107502122438607,0.9883832914406244,0.5424803835578482,2097.146851851542
grid_00029_b0.75_m0.60_h0.05_s0.00_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.6,0.05,0.0,0.03,0.0,0.05,351,0.75,0.75,0.7,0,405,610,121.62061756652666,120.12220066338234,0.9876795815288087,1063.2313066966117,0.9075923594956411,0.9878219614978411,0.5424803835578482,2097.1540007289195
grid_00101_b0.75_m0.65_h0.05_s0.00_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.65,0.05,0.0,0.03,0.0,0.05,351,0.75,0.75,0.7,0,405,610,121.62061756652666,120.12220066338234,0.9876795815288087,1063.2313066966117,0.9075923594956411,0.9878219614978411,0.5424803835578482,2097.1540007289195
grid_00041_b0.75_m0.60_h0.05_s0.03_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.6,0.05,0.03,0.03,0.0,0.05,352,0.75,0.75,0.7,0,405,610,121.62061756652666,120.11821216520784,0.9876467869397473,1063.14611293119,0.9075196366458844,0.9878092279750984,0.5424803835578482,2097.154583897851
grid_00113_b0.75_m0.65_h0.05_s0.03_r0.03_l0.00_c0.05,searched_cap_law,0.75,0.65,0.05,0.03,0.03,0.0,0.05,352,0.75,0.75,0.7,0,405,610,121.62061756652666,120.11821216520784,0.9876467869397473,1063.14611293119,0.9075196366458844,0.9878092279750984,0.5424803835578482,2097.154583897851
grid_00144_b0.70_m0.60_h0.00_s0.00_r0.00_l0.00_c0.00,searched_cap_law,0.7,0.6,0.0,0.0,0.0,0.0,0.0,358,0.7000000000000001,0.7,0.7,0,405,610,121.62061756652666,120.09799042696409,0.9874805179415431,1053.7195993438784,0.8994730040320396,0.9866631738215546,0.5274114840145747,2092.149862645201
grid_00216_b0.70_m0.65_h0.00_s0.00_r0.00_l0.00_c0.00,searched_cap_law,0.7,0.65,0.0,0.0,0.0,0.0,0.0,358,0.7000000000000001,0.7,0.7,0,405,610,121.62061756652666,120.09799042696409,0.9874805179415431,1053.7195993438784,0.8994730040320396,0.9866631738215546,0.5274114840145747,2092.149862645201
grid_00156_b0.70_m0.60_h0.00_s0.03_r0.00_l0.00_c0.00,searched_cap_law,0.7,0.6,0.0,0.03,0.0,0.0,0.0,358,0.7000000000000001,0.7,0.7,0,405,610,121.62061756652666,120.09376347429293,0.987445762710434,1053.6261958806645,0.8993932732443648,0.9866484264592807,0.5274114840145747,2092.1504780190353
grid_00228_b0.70_m0.65_h0.00_s0.03_r0.00_l0.00_c0.00,searched_cap_law,0.7,0.65,0.0,0.03,0.0,0.0,0.0,358,0.7000000000000001,0.7,0.7,0,405,610,121.62061756652666,120.09376347429293,0.987445762710434,1053.6261958806645,0.8993932732443648,0.9866484264592807,0.5274114840145747,2092.1504780190353
grid_00148_b0.70_m0.60_h0.00_s0.00_r0.03_l0.00_c0.00,searched_cap_law,0.7,0.6,0.0,0.0,0.03,0.0,0.0,374,0.7,0.7,0.6699999999999999,0,405,610,121.62061756652666,119.85947242345563,0.9855193537221788,1043.3541189326188,0.890624853338481,0.9852227789889753,0.5048081346996643,2092.180237778895
grid_00220_b0.70_m0.65_h0.00_s0.00_r0.03_l0.00_c0.00,searched_cap_law,0.7,0.65,0.0,0.0,0.03,0.0,0.0,374,0.7,0.7,0.6699999999999999,0,405,610,121.62061756652666,119.85947242345563,0.9855193537221788,1043.3541189326188,0.890624853338481,0.9852227789889753,0.5048081346996643,2092.180237778895
