layer_id,expert_id,total_topk_fraction,dominant_source,original_weight_instruct,original_weight_coder,selected_weight_instruct,selected_weight_coder,selected_scale,audit_max_relative_delta_norm,selected_expected_max_relative_delta_norm,mechanism_risk_score,feature_delta_pressure,feature_router_instability,feature_load_pressure,feature_source_conflict,feature_low_route_mass,feature_expert_route_geometry,feature_expert_internal_geometry,feature_layer_geometry,layer_prior_coder_coefficient,geometry_combined_relative_delta,geometry_combined_cosine,route_geometry_risk_score,internal_geometry_risk_score,layer_route_geometry_risk_score,geometry_action,trust_risk_flags,tensor_pattern,tensor_rule
0,33,0.062295025203291,instruct,0.7844002438685496,0.0655997561314504,0.7844002438685496,0.0655997561314504,1.0,0.0667491527517101,0.0667491527517101,0.24328412102915956,0.08423966707062241,0.018018016603006382,0.15558436747545895,0.15435236736811864,0.8230966902607543,0.3780611759321864,0.4188241710480986,0.533646036648916,1.0,1.012581733630245,0.4470726747122305,0.3780611759321864,0.4188241710480986,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.33\..*,".*layers\.0\..*experts\.33\..*::coder=0.0655998,instruct=0.7844"
0,34,0.1228533370481017,instruct,0.7282630436058416,0.1217369563941584,0.7282630436058416,0.1217369563941584,1.0,0.1320935698071781,0.1320935698071781,0.30106638646175854,0.1667065106297041,0.018018016603006382,0.30338951657714525,0.28643989739801967,0.6361177028258551,0.4935268885191692,0.5218886675959107,0.533646036648916,1.0,1.04939756426929,0.3863664270734956,0.4935268885191692,0.5218886675959107,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.34\..*,".*layers\.0\..*experts\.34\..*::coder=0.121737,instruct=0.728263"
0,35,0.043553350211616,instruct,0.85,0.0,0.85,0.0,1.0,0.0,0.0,0.22879352284589047,0.0,0.018018016603006382,0.07779218373772946,0.0,0.8809632209817168,0.4436013412570014,0.5959688342311291,0.533646036648916,1.0,1.0610272487179464,0.4172716860697948,0.4436013412570014,0.5959688342311291,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.35\..*,".*layers\.0\..*experts\.35\..*::coder=0,instruct=0.85"
0,36,0.1993175781045979,instruct,0.5477390992234467,0.3022609007765533,0.5477390992234467,0.3022609007765533,1.0,0.3439618114169721,0.3439618114169721,0.5159221018906979,0.43409132976645304,0.018018016603006382,0.816817929246158,0.711202119474243,0.40002779324646753,0.6463605709276009,0.599907364042597,0.533646036648916,1.0,1.1055566160601815,0.340529295285443,0.6463605709276009,0.599907364042597,0.533646036648916,identity_average_geometry_ok,high_load_expert|shared_mixed_expert,.*layers\.0\..*experts\.36\..*,".*layers\.0\..*experts\.36\..*::coder=0.302261,instruct=0.547739"
0,37,0.0331107954545452,instruct,0.85,0.0,0.85,0.0,1.0,0.0,0.0,0.23351584415383336,0.0,0.018018016603006382,0.1166882756065942,0.0,0.9132055054052695,0.5031184776192673,0.7240107482397603,0.533646036648916,1.0,1.1232421497442788,0.183299906703794,0.5031184776192673,0.7240107482397603,0.533646036648916,identity_average_geometry_ok,,.*layers\.0\..*experts\.37\..*,".*layers\.0\..*experts\.37\..*::coder=0,instruct=0.85"
0,38,0.0309333052005464,coder,0.3528485771730547,0.4971514228269453,0.3528485771730547,0.4971514228269453,1.0,0.5147444256435205,0.5147444256435205,0.41452707296892927,0.6496247106530951,0.018018016603006382,0.09801815150954006,0.8302319462895404,0.9199286935265867,0.3404270545928934,0.40593089270476,0.533646036648916,1.0,1.014014757351065,0.4557938462742754,0.3404270545928934,0.40593089270476,0.533646036648916,identity_average_geometry_ok,,.*layers\.0\..*experts\.38\..*,".*layers\.0\..*experts\.38\..*::coder=0.497151,instruct=0.352849"
0,39,0.0146153846153846,coder,0.2907894736842109,0.5592105263157893,0.2907894736842109,0.5592105263157893,1.0,0.5514423632385211,0.5514423632385211,0.4611932313355088,0.6959387373895937,0.018018016603006382,0.029561029820338352,0.6842105263157902,0.9703116744107889,0.3363980593935955,0.4381269249845746,0.533646036648916,1.0,0.9739739700895456,0.4779279018266265,0.3363980593935955,0.4381269249845746,0.533646036648916,identity_average_geometry_ok,low_route_evidence,.*layers\.0\..*experts\.39\..*,".*layers\.0\..*experts\.39\..*::coder=0.559211,instruct=0.290789"
0,40,0.002840909090909,instruct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3417201690467863,0.0,0.018018016603006382,0.0,1.0,1.0,0.3964208993586737,0.5832007330955643,0.533646036648916,1.0,1.0508634358030584,0.3825762519225436,0.3964208993586737,0.5832007330955643,0.533646036648916,identity_average_geometry_ok,low_route_evidence,.*layers\.0\..*experts\.40\..*,".*layers\.0\..*experts\.40\..*::coder=0,instruct=0"
0,41,0.0793957118729433,instruct,0.5624750342511953,0.2875249657488047,0.5624750342511953,0.2875249657488047,1.0,0.3003602238465148,0.3003602238465148,0.33832839159838474,0.3790646654678293,0.018018016603006382,0.15558436747545895,0.6765293311736582,0.7702968518813913,0.388723125617649,0.4124949203229435,0.533646036648916,1.0,1.0061066262309295,0.4419415133640695,0.388723125617649,0.4124949203229435,0.533646036648916,identity_average_geometry_ok,,.*layers\.0\..*experts\.41\..*,".*layers\.0\..*experts\.41\..*::coder=0.287525,instruct=0.562475"
0,43,0.0723989799827532,instruct,0.6940309762051441,0.1559690237948559,0.6940309762051441,0.1559690237948559,1.0,0.1581821281327575,0.1581821281327575,0.28650362387574235,0.1996311452819847,0.018018016603006382,0.09275221907190896,0.36698593834083737,0.7918998623406949,0.39520933787422,0.4495088811879189,0.533646036648916,1.0,0.9801218980644912,0.4493422545392767,0.39520933787422,0.4495088811879189,0.533646036648916,identity_average_geometry_ok,shared_mixed_expert,.*layers\.0\..*experts\.43\..*,".*layers\.0\..*experts\.43\..*::coder=0.155969,instruct=0.694031"
