router_seed,sweep_capacity_loss_coef,epoch,source,examples,source_weight,dispatch_mode,soft_loss_coef,dispatch_loss_coef,route_kd_coef,output_kd_coef,top1_loss_coef,base_kl_coef,load_balance_coef,capacity_loss_coef,capacity_factor,temperature,soft_ce,dispatch_ce,route_kl,output_kd,top1_ce,base_kl,load_balance,capacity_overflow,capacity_ratio,total_loss,same_shape_action
base_router,0.025,3,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6412723751068116,0.6348384141921997,0.003995246797800064,0.00021527272579260171,0.939589186668396,0.0037348118498921395,1.0533833990097046,0.07842378318309784,1.179801010131836,0.8215196022987366,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,4,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5983059163093567,0.5536525764465332,0.004131661601364613,0.0007376223905012012,0.9131739807128906,0.006276012096554041,1.0654815530776978,0.1455641952753067,1.4658054370880127,0.7670034584999085,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,4,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6396183071136474,0.6329394254684448,0.006085971962660551,0.00020670836872886867,0.9217968149185181,0.005839859466999769,1.0582287693023682,0.09401165741682052,1.2048931980133057,0.8180374560356141,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,5,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5965572381019593,0.5544203610420227,0.006057989414781332,0.0008694624826312065,0.896663182258606,0.00861424208432436,1.0713130712509156,0.14889969193935396,1.4764789781570435,0.7650503754615784,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,5,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6381771306991577,0.6324951620101928,0.008266649775207042,0.00021450507873669266,0.9060750284194946,0.00805543825030327,1.0626954603195191,0.1021416609287262,1.2104613046646118,0.8157709350585938,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,6,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5949685411453247,0.5544280133247376,0.008075143694877624,0.001012623061425984,0.8818172526359558,0.010977619178593159,1.076722583770752,0.1514772676229477,1.4847272691726685,0.7631624026298522,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,6,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6369419836997986,0.6318327569961548,0.010367126524448395,0.00023575487895868719,0.8924446425437927,0.010210438027977943,1.0665691938400268,0.10761076265573502,1.2132806434631347,0.8138149900436401,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,7,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5935246043205261,0.5541574783325195,0.010091146506369114,0.0011593384984880685,0.8686364469528198,0.013284296110272407,1.0816441402435302,0.1536277768611908,1.4916088743209839,0.7615143594741821,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,7,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6359020690917969,0.6317267117500305,0.012300196342170238,0.00026779804192483424,0.8807524180412293,0.012211287170648575,1.0698321676254272,0.10861985731124878,1.2137213821411132,0.8123933281898499,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,0,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6077196760177612,0.5504134941101074,0.00038940286007709804,0.0005642678835429252,1.0041702885627746,3.247735055629164e-05,1.0372782287597657,0.10437498432397842,1.3095138511657716,0.7843043584823608,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,0,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6474394836425781,0.6415126571655273,0.00038302415679208933,0.00035940808197483423,1.0005314087867736,0.00012677449232432992,1.0413052291870117,0.024466933846473693,1.06957763671875,0.8372411918640137,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,1,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6047223744392395,0.5497296481132508,0.0003160535159986466,0.0005088959811255336,0.9741782803535461,0.0007727820985019207,1.0461498641967772,0.11451310682296753,1.3664419412612916,0.7771908483505249,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,1,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6451880125999451,0.638154808998108,0.000970120414160192,0.00028983592893928287,0.9796230063438416,0.0007151463092304766,1.0444229831695557,0.04229063382744789,1.1115841245651246,0.8307481608390808,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,2,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6023563046455384,0.55235684633255,0.0010722287856042385,0.0005503503130748868,0.9517655439376831,0.0021609506420791147,1.0526494045257568,0.12758527863025665,1.4082728672027587,0.7743085088729859,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,2,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.643090582370758,0.6357359037399292,0.002226790901273489,0.00023987573175691067,0.9586854009628296,0.0019684469178318977,1.0487690544128419,0.06122244191169739,1.1487972574234009,0.8255466961860657,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,3,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6002480206489563,0.5532122030258179,0.002376449819654226,0.000637395010329783,0.9318470201492309,0.004007369570434093,1.0588371381759643,0.13662632977962494,1.4372042913436889,0.7714402251243592,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,3,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6411846652030945,0.6348503532409668,0.003991913124918938,0.00021190762729384006,0.9391511039733886,0.0037405386120080947,1.0535713710784913,0.0800205374956131,1.1844297828674317,0.8220803604125977,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,4,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.5983355488777161,0.5538640723228455,0.004043145686388016,0.0007568832729011774,0.9137901630401611,0.006138728845864534,1.0647363529205323,0.14366429209709167,1.4597257108688355,0.7691345443725586,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,4,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6394905076026917,0.6329862780570984,0.006053260330110788,0.00020419692934956401,0.9215154805183411,0.0058259239979088304,1.0583296689987183,0.09292283654212952,1.200926287651062,0.8187941284179687,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,5,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.5966017270088195,0.5542453699111939,0.005925201337784528,0.0008997635734267533,0.8974454894065856,0.008411521345376968,1.0702216300964356,0.14669387757778168,1.4694204320907593,0.7670362362861634,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,5,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6380106363296508,0.6325732235908508,0.008190809138119221,0.0002139363307505846,0.9060332880020142,0.008009653955698014,1.0626301889419556,0.09902551180124283,1.208280327796936,0.8166229882240296,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,6,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.5950266370773315,0.5546983008384705,0.007908918917179108,0.0010538070183247327,0.8827834830284119,0.010722958341240882,1.0752597484588624,0.14976865899562836,1.4792597093582154,0.7654551844596863,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,6,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6367447080612183,0.6317706546783447,0.010251395039260387,0.00023795872856862844,0.8926705160140991,0.010135115623474121,1.06630122756958,0.10513233858346939,1.2073036985397338,0.8147408962249756,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,7,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.5935974164009095,0.5552686357498169,0.009902930103242398,0.001211170168593526,0.8698155946731567,0.01299165504425764,1.0797866535186769,0.1497787928581238,1.4792920894622803,0.7641564807891845,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,7,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6356825432777404,0.631839358329773,0.012149218760430814,0.0002727271970361471,0.8812485938072204,0.012109660141170025,1.0693461170196534,0.10591404777765275,1.2093966703414918,0.8134332919120788,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,0,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6077196760177612,0.5504134941101074,0.00038940286007709804,0.0005642678835429252,1.0041702885627746,3.247735055629164e-05,1.0372782287597657,0.10437498432397842,1.3095138511657716,0.7854016184806824,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,0,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6474327898025513,0.6415088200569152,0.00038303435104899107,0.000358824783237651,1.000416253566742,0.00012646552710793911,1.0413286733627318,0.024502608597278593,1.0696564321517945,0.8372809028625489,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,1,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6047228813171387,0.549736126422882,0.0003124185234773904,0.0005094314836896956,0.9743155655860901,0.0007685295403935015,1.0460507850646972,0.11444290006160736,1.3662172918319702,0.7785280623435974,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,1,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6451624355316162,0.6377807693481445,0.000976489326916635,0.00028767621167935433,0.9792463893890381,0.0007197972666472197,1.044553150177002,0.043308960169553753,1.114715620994568,0.8306877708435059,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,2,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6023656024932861,0.5517566432952881,0.001055795568972826,0.0005545686553232372,0.9520967950820923,0.002131735088303685,1.0523889636993409,0.12651068472862242,1.4048341789245606,0.7756009540557861,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,2,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6430428051948547,0.6362395763397217,0.00223275307379663,0.00023669106094166637,0.9582057366371155,0.0019766375962644816,1.0489631214141846,0.062259169995784756,1.15165936088562,0.8261038398742676,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,3,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6002665071487426,0.5532966341972351,0.0023295617531985044,0.000647285110782832,0.9323671593666076,0.003930937621742487,1.058361759185791,0.13601060378551483,1.4352339210510254,0.773344889640808,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,3,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6410993542671204,0.6347899098396301,0.003981693848967552,0.00020882511197123677,0.9387458758354187,0.0037414829917252063,1.0537479257583617,0.07994957035779952,1.1836218299865722,0.8225783176422119,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,4,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.5983655271530152,0.5534173412322998,0.003955390498042106,0.0007759380401112139,0.9144890985488892,0.006001123961061239,1.0639748163223266,0.14013348662853242,1.448427134513855,0.7706979689598084,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,4,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6393617343902588,0.6336072912216186,0.006008068304508924,0.0002022563237696886,0.9213137698173522,0.005803139772266149,1.058397611618042,0.08906732267141342,1.1940087985992431,0.8196562523841858,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,5,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.5966494212150574,0.5543071036338806,0.00580207859352231,0.0009309005718678236,0.8983007111549377,0.008217562682926656,1.0691560010910035,0.14536018443107604,1.4651525774002074,0.7691161360740661,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,5,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.6378389463424683,0.6327260785102844,0.008100632280111313,0.0002141215766314417,0.9060932936668395,0.007953722365200519,1.062528727531433,0.0967989810705185,1.2005874605178832,0.8174503464698791,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,6,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.5950964055061341,0.5552916135787964,0.0077578238993883135,0.001097952370531857,0.8838485746383667,0.010480921745300293,1.0738334035873414,0.14634041142463683,1.4682893409729003,0.7676974186897277,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.075,6,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.075,1.25,1.0,0.636546142578125,0.6321004910469055,0.010118033245205878,0.00024058964755386113,0.8929911236763001,0.010045648023486137,1.0660089511871338,0.1002018575668335,1.199801281929016,0.8156191415786743,capacity_aware_unified_router_objective_expert_aligned_same_shape
