router_seed,sweep_capacity_loss_coef,epoch,source,examples,source_weight,dispatch_mode,soft_loss_coef,dispatch_loss_coef,route_kd_coef,output_kd_coef,top1_loss_coef,base_kl_coef,load_balance_coef,capacity_loss_coef,capacity_factor,temperature,soft_ce,dispatch_ce,route_kl,output_kd,top1_ce,base_kl,load_balance,capacity_overflow,capacity_ratio,total_loss,same_shape_action
base_router,0.025,5,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6363114423751831,0.6301052365303039,0.008267120271921159,0.00017063367553055286,0.9062024478912354,0.00804402682930231,1.0627216348648072,0.10221769630908967,1.2110597162246703,0.814142967224121,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,6,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5960718898773193,0.5569284553527832,0.008067517451941966,0.0012466149097308517,0.881821967124939,0.010971746757626534,1.0768881225585938,0.1524620852470398,1.4878786373138428,0.7647318701744079,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,6,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6350447125434876,0.6294523038864136,0.010374788984656333,0.00019903147127479316,0.892548891544342,0.010202880956232547,1.0666527519226074,0.10774600124359131,1.2136822423934936,0.8121897349357605,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,7,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.5946759767532349,0.5559124488830567,0.010074768260121346,0.0014062182903289795,0.8686683373451233,0.013272557936608791,1.0818492126464845,0.1546640328168869,1.4949248695373536,0.7627302227020264,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.025,7,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.025,1.25,1.0,0.6339775490760803,0.6291418399810791,0.012310953564941883,0.0002384673375636339,0.8808474292755127,0.012204120375216006,1.0699733781814575,0.11041767781972885,1.2165825719833374,0.8107015247344971,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,0,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6084648365974427,0.5524159889221192,0.00038940310152247546,0.0007160739828832448,1.0041702885627746,3.247740736696869e-05,1.0372782287597657,0.10437498432397842,1.3095138511657716,0.7854918880462647,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,0,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6457599449157715,0.6393747782707214,0.0003830557530745864,0.0002805311030242592,1.0005467052459718,0.00012675839464645832,1.0413030681610107,0.02446447804570198,1.0695717248916625,0.8357559733390808,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,1,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6055154705047607,0.5521882553100586,0.0003166125984862447,0.0006679082047194243,0.9741802935600281,0.0007723739212378859,1.0461597099304198,0.11541352856159211,1.3693233041763306,0.7786588864326477,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,1,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6434701266288757,0.6358511462211609,0.0009690480371937156,0.00021800094691570848,0.9796971416473389,0.0007125242818146944,1.0444064531326294,0.04227941960096359,1.1115772714614869,0.8291823678016662,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,2,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6032181758880615,0.5545456719398498,0.0010718946736305952,0.0007251601335592568,0.9517662267684937,0.0021574530061334372,1.0526741542816163,0.12759356725215912,1.4082994384765626,0.775620433807373,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,2,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6413338537216187,0.6333986802101135,0.0022225771099328995,0.00017511754937004297,0.9587974419593811,0.001960619639605284,1.0487410402297974,0.06120226985216141,1.1488437995910645,0.8239595313072204,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,3,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6011781811714172,0.5554403781890869,0.0023742478769272564,0.0008287963881157339,0.9318410091400147,0.004001050055027008,1.0588834619522094,0.1366528136730194,1.437289038658142,0.7727887272834778,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,3,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6393911032676697,0.6324284291267395,0.003986006170511246,0.0001544457677518949,0.9392785601615906,0.003728423744440079,1.0535437917709352,0.08001974666118622,1.184609935760498,0.820444167137146,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,4,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.5993308758735657,0.5561399612426757,0.004039410803467035,0.0009648654703050852,0.9137782950401306,0.006131407760083675,1.064812656402588,0.1437220733165741,1.459910647392273,0.7705256447792054,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,4,matched_code_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.6376617045402527,0.6305894036293029,0.006050424952059984,0.00015420627302955837,0.9216361212730407,0.005813806492835283,1.0583236894607544,0.09295849668979644,1.201312915802002,0.8171649217605591,capacity_aware_unified_router_objective_expert_aligned_same_shape
base_router,0.05,5,general_source,500,0.5,hard_top2,0.5,1.0,1.0,0.0,0.5,0.25,0.1,0.05,1.25,1.0,0.5976574287414551,0.5565097393989563,0.005920370493084192,0.0011238088542595505,0.8974306950569153,0.008405179016292095,1.0703376216888427,0.14679512155056,1.4697443895339966,0.7684422445297241,capacity_aware_unified_router_objective_expert_aligned_same_shape
