path,kind,t,segment,local_t,test_general_loss,test_code_loss,test_avg_loss,test_worst_loss,test_general_acc,test_code_acc,test_avg_acc,test_worst_acc
via_expert_output_projection_router_calibrated,candidate_two_segment,0.55,candidate_to_right,0.10000000000000009,0.5887413024902344,0.6155846595764161,0.6021629810333252,0.6155846595764161,0.8225,0.8425,0.8325,0.8225
via_expert_output_projection_router_calibrated,candidate_two_segment,0.6000000000000001,candidate_to_right,0.20000000000000018,0.5909096717834472,0.6165012359619141,0.6037054538726807,0.6165012359619141,0.825,0.8425,0.83375,0.825
via_expert_output_projection_router_calibrated,candidate_two_segment,0.65,candidate_to_right,0.30000000000000004,0.5931256484985351,0.6174742889404297,0.6052999687194824,0.6174742889404297,0.825,0.8425,0.83375,0.825
via_expert_output_projection_router_calibrated,candidate_two_segment,0.7000000000000001,candidate_to_right,0.40000000000000013,0.5953894805908203,0.6185053253173828,0.6069474029541015,0.6185053253173828,0.82,0.84,0.83,0.82
via_expert_output_projection_router_calibrated,candidate_two_segment,0.75,candidate_to_right,0.5,0.5977019119262695,0.6195954513549805,0.608648681640625,0.6195954513549805,0.825,0.8325,0.82875,0.825
via_expert_output_projection_router_calibrated,candidate_two_segment,0.8,candidate_to_right,0.6000000000000001,0.6000632476806641,0.6207458114624024,0.6104045295715332,0.6207458114624024,0.8225,0.83,0.8262499999999999,0.8225
via_expert_output_projection_router_calibrated,candidate_two_segment,0.8500000000000001,candidate_to_right,0.7000000000000002,0.6024739456176758,0.6219577026367188,0.6122158241271973,0.6219577026367188,0.82,0.825,0.8225,0.82
via_expert_output_projection_router_calibrated,candidate_two_segment,0.9,candidate_to_right,0.8,0.6049345207214355,0.6232322692871094,0.6140833950042724,0.6232322692871094,0.82,0.82,0.82,0.82
via_expert_output_projection_router_calibrated,candidate_two_segment,0.9500000000000001,candidate_to_right,0.9000000000000001,0.607445297241211,0.624570426940918,0.6160078620910645,0.624570426940918,0.8175,0.81,0.81375,0.81
via_expert_output_projection_router_calibrated,candidate_two_segment,1.0,candidate_to_right,1.0,0.6100067710876464,0.6259734725952149,0.6179901218414307,0.6259734725952149,0.8175,0.8025,0.81,0.8025
via_unified_moe_average,candidate_two_segment,0.0,left_to_candidate,0.0,0.5947745513916015,0.635798454284668,0.6152865028381347,0.635798454284668,0.8125,0.78,0.79625,0.78
via_unified_moe_average,candidate_two_segment,0.05,left_to_candidate,0.1,0.5939811515808106,0.634056282043457,0.6140187168121338,0.634056282043457,0.82,0.7925,0.8062499999999999,0.7925
via_unified_moe_average,candidate_two_segment,0.1,left_to_candidate,0.2,0.5932565689086914,0.6323538780212402,0.6128052234649658,0.6323538780212402,0.8275,0.8075,0.8175,0.8075
via_unified_moe_average,candidate_two_segment,0.15000000000000002,left_to_candidate,0.30000000000000004,0.5926008415222168,0.630693302154541,0.6116470718383789,0.630693302154541,0.8275,0.8075,0.8175,0.8075
via_unified_moe_average,candidate_two_segment,0.2,left_to_candidate,0.4,0.5920139503479004,0.6290763473510742,0.6105451488494873,0.6290763473510742,0.835,0.8175,0.8262499999999999,0.8175
via_unified_moe_average,candidate_two_segment,0.25,left_to_candidate,0.5,0.5914959526062011,0.627504997253418,0.6095004749298096,0.627504997253418,0.825,0.825,0.825,0.825
via_unified_moe_average,candidate_two_segment,0.30000000000000004,left_to_candidate,0.6000000000000001,0.5910466766357422,0.6259811019897461,0.6085138893127442,0.6259811019897461,0.825,0.82,0.8225,0.82
via_unified_moe_average,candidate_two_segment,0.35000000000000003,left_to_candidate,0.7000000000000001,0.5906657028198242,0.6245066070556641,0.6075861549377441,0.6245066070556641,0.825,0.8175,0.82125,0.8175
via_unified_moe_average,candidate_two_segment,0.4,left_to_candidate,0.8,0.590352783203125,0.6230832672119141,0.6067180252075195,0.6230832672119141,0.8275,0.825,0.8262499999999999,0.825
via_unified_moe_average,candidate_two_segment,0.45,left_to_candidate,0.9,0.5901073646545411,0.6217130661010742,0.6059102153778076,0.6217130661010742,0.8275,0.8275,0.8275,0.8275
via_unified_moe_average,candidate_two_segment,0.5,left_to_candidate,1.0,0.5899289131164551,0.6203976440429687,0.6051632785797119,0.6203976440429687,0.8275,0.8375,0.8325,0.8275
via_unified_moe_average,candidate_two_segment,0.55,candidate_to_right,0.10000000000000009,0.5919273567199707,0.6207031440734864,0.6063152503967285,0.6207031440734864,0.825,0.83,0.8274999999999999,0.825
via_unified_moe_average,candidate_two_segment,0.6000000000000001,candidate_to_right,0.20000000000000018,0.5939287757873535,0.6210591506958008,0.6074939632415771,0.6210591506958008,0.825,0.8275,0.8262499999999999,0.825
via_unified_moe_average,candidate_two_segment,0.65,candidate_to_right,0.30000000000000004,0.5959327697753907,0.6214678001403808,0.6087002849578858,0.6214678001403808,0.82,0.8275,0.82375,0.82
via_unified_moe_average,candidate_two_segment,0.7000000000000001,candidate_to_right,0.40000000000000013,0.5979390525817871,0.6219309997558594,0.6099350261688232,0.6219309997558594,0.82,0.83,0.825,0.82
via_unified_moe_average,candidate_two_segment,0.75,candidate_to_right,0.5,0.599947338104248,0.6224509620666504,0.6111991500854492,0.6224509620666504,0.82,0.825,0.8225,0.82
via_unified_moe_average,candidate_two_segment,0.8,candidate_to_right,0.6000000000000001,0.6019572639465331,0.623029670715332,0.6124934673309326,0.623029670715332,0.82,0.82,0.82,0.82
via_unified_moe_average,candidate_two_segment,0.8500000000000001,candidate_to_right,0.7000000000000002,0.603968448638916,0.6236691856384278,0.6138188171386718,0.6236691856384278,0.8175,0.8225,0.8200000000000001,0.8175
via_unified_moe_average,candidate_two_segment,0.9,candidate_to_right,0.8,0.6059807586669922,0.6243716621398926,0.6151762104034424,0.6243716621398926,0.82,0.8175,0.81875,0.8175
via_unified_moe_average,candidate_two_segment,0.9500000000000001,candidate_to_right,0.9000000000000001,0.6079936408996582,0.6251391220092773,0.6165663814544677,0.6251391220092773,0.8175,0.8075,0.8125,0.8075
via_unified_moe_average,candidate_two_segment,1.0,candidate_to_right,1.0,0.6100067710876464,0.6259734725952149,0.6179901218414307,0.6259734725952149,0.8175,0.8025,0.81,0.8025
