pass,expert_id,previous_weight_general,previous_weight_code,selected_weight_general,selected_weight_code,prior_weight_general,prior_weight_code,calibration_general_loss,calibration_code_loss,calibration_avg_loss,calibration_worst_loss,calibration_general_acc,calibration_code_acc,calibration_worst_acc,prior_penalty,objective_name,objective,changed
0,0,0.687431693989071,0.16256830601092895,0.75,0.25,0.687431693989071,0.16256830601092895,0.6089461975097656,0.6476774291992188,0.6283118133544923,0.6476774291992188,0.802,0.76,0.76,0.011559094030875818,worst_loss,0.6479086110798363,True
0,1,0.3166189111747851,0.5333810888252148,0.25,0.75,0.3166189111747851,0.5333810888252148,0.6096355285644531,0.6462717590332031,0.6279536437988281,0.6462717590332031,0.8,0.764,0.764,0.06292092603553918,worst_loss,0.6475301775539138,True
0,2,0.2754189944134078,0.5745810055865922,0.2754189944134078,0.5745810055865922,0.2754189944134078,0.5745810055865922,0.6096355285644531,0.6462717590332031,0.6279536437988281,0.6462717590332031,0.8,0.764,0.764,0.06292092603553918,worst_loss,0.6475301775539138,False
0,3,0.4161290322580646,0.43387096774193545,0.5,0.5,0.4161290322580646,0.43387096774193545,0.6093777160644531,0.6459137878417969,0.627645751953125,0.6459137878417969,0.802,0.764,0.764,0.07432831417289609,worst_loss,0.6474003541252548,True
1,0,0.75,0.25,0.75,0.25,0.687431693989071,0.16256830601092895,0.6093777160644531,0.6459137878417969,0.627645751953125,0.6459137878417969,0.802,0.764,0.764,0.07432831417289609,worst_loss,0.6474003541252548,False
1,1,0.25,0.75,0.25,0.75,0.3166189111747851,0.5333810888252148,0.6093777160644531,0.6459137878417969,0.627645751953125,0.6459137878417969,0.802,0.764,0.764,0.07432831417289609,worst_loss,0.6474003541252548,False
1,2,0.2754189944134078,0.5745810055865922,0.2754189944134078,0.5745810055865922,0.2754189944134078,0.5745810055865922,0.6093777160644531,0.6459137878417969,0.627645751953125,0.6459137878417969,0.802,0.764,0.764,0.07432831417289609,worst_loss,0.6474003541252548,False
1,3,0.5,0.5,0.5,0.5,0.4161290322580646,0.43387096774193545,0.6093777160644531,0.6459137878417969,0.627645751953125,0.6459137878417969,0.802,0.764,0.764,0.07432831417289609,worst_loss,0.6474003541252548,False
